challenge,tgen,tsplit,tsign,tver,resWithNonces
2,14.995,41.85,30.174,37.588,SUCCESS
0,15.803,47.795,33.895,40.337,SUCCESS
2,10.42,28.909,19.747,26.399,SUCCESS
2,16.832,34.577,30.274,36.841,SUCCESS
0,15.39,38.721,28.046,26.323,SUCCESS
2,14.46,37.175,28.307,33.742,SUCCESS
1,15.615,36.432,24.585,27.128,SUCCESS
1,12.494,35.544,28.845,36.667,SUCCESS
2,19.275,46.726,31.032,44.149,SUCCESS
1,12.965,32.687,19.958,27.375,SUCCESS
0,12.464,34.199,20.537,29.367,SUCCESS
1,29.413,35.943,28.26,32.674,SUCCESS
2,17.799,30.898,19.989,24.561,SUCCESS
0,15.999,36.646,19.763,25.503,SUCCESS
0,20.602,39.817,32.549,38.829,SUCCESS
2,12.106,35,21.229,25.842,SUCCESS
2,12.572,30.794,22.947,25.175,SUCCESS
1,29.377,56.371,27.022,42.55,SUCCESS
0,14.964,37.792,26.829,25.682,SUCCESS
1,11.825,32.171,20.705,25.234,SUCCESS
0,13.808,37.695,37.271,37.912,SUCCESS
2,14.617,38.181,25.177,35.727,SUCCESS
2,15.247,31.472,20.457,26.039,SUCCESS
0,11.309,38.771,32.812,35.666,SUCCESS
2,16.215,41.425,26.421,27.908,SUCCESS
0,14.697,37.631,26.641,31.715,SUCCESS
2,13.956,38.096,21.492,26.704,SUCCESS
1,11.882,32.95,30.301,30.237,SUCCESS
0,16.02,38.624,28.387,31.942,SUCCESS
0,15.023,32.296,29.585,27.548,SUCCESS
0,12.791,37.875,28.158,31.564,SUCCESS
0,15.017,41.835,26.478,36.751,SUCCESS
2,13.798,32.592,21.502,26.913,SUCCESS
2,14.558,31.556,25.575,31.83,SUCCESS
0,18.108,40.447,32.395,34.842,SUCCESS
1,18.991,48.758,24.018,28.954,SUCCESS
0,12.019,30.248,20.836,25.881,SUCCESS
2,19.649,40.031,41.801,40.377,SUCCESS
0,15.769,37.682,22.93,24.188,SUCCESS
0,10.726,37.737,20.732,24.09,SUCCESS
0,27.557,39.943,32.652,38.467,SUCCESS
0,16.878,42.589,26.231,32.544,SUCCESS
0,12.175,32.147,19.569,27.367,SUCCESS
2,10.598,37.047,28.204,38.568,SUCCESS
1,14.743,38.67,25.197,32.705,SUCCESS
1,14.777,32.607,23.016,25.037,SUCCESS
2,11.966,46.341,20.123,39.447,SUCCESS
1,16.868,43.618,26.406,42.017,SUCCESS
1,17.566,39.162,31.912,29.089,SUCCESS
0,12.283,31.88,19.366,23.538,SUCCESS
0,25.199,46.201,32.498,48.968,SUCCESS
1,17.061,31.522,22.84,28.9,SUCCESS
0,12.783,31.262,20.589,26.086,SUCCESS
2,24.297,37.683,32.441,43.82,SUCCESS
2,14.768,39.25,25.086,27.938,SUCCESS
1,11.641,36.791,21.565,25.352,SUCCESS
0,12.714,46.689,32.418,44.294,SUCCESS
2,18.202,48.165,28.46,39.341,SUCCESS
2,12.594,31.31,20.271,25.644,SUCCESS
1,20.592,52.489,31.142,47.464,SUCCESS
0,12.996,29.263,20.381,24.949,SUCCESS
1,21.305,61.624,34.99,35.737,SUCCESS
0,11.967,33.752,21.079,26.8,SUCCESS
1,21.672,49.521,29.666,37.024,SUCCESS
2,14.099,27.078,21.632,24.666,SUCCESS
2,18.338,46.963,27.573,31.291,SUCCESS
0,13.428,34.329,19.817,27.581,SUCCESS
1,17.988,40.586,31.322,32.751,SUCCESS
1,14.061,38.364,30.321,25.76,SUCCESS
1,11.636,30.064,19.891,24.622,SUCCESS
0,11.641,35.7,27.704,31.507,SUCCESS
1,22.332,35.091,28.984,34.508,SUCCESS
1,12.446,29.803,21.287,23.944,SUCCESS
0,12.938,34.415,22.622,31.238,SUCCESS
1,16.83,48.789,31.426,38.974,SUCCESS
2,12.833,27.696,18.886,27.189,SUCCESS
0,11.77,31.531,20.526,25.577,SUCCESS
0,32.809,54.322,32.99,30.6,SUCCESS
2,19.032,33.157,19.247,25.339,SUCCESS
1,13.223,39.173,33.59,34.215,SUCCESS
1,17.896,43.302,23.771,34.248,SUCCESS
1,15.43,32.317,20.738,25.059,SUCCESS
0,12.12,32.91,20.62,23.444,SUCCESS
0,19.806,53.309,27.446,46.289,SUCCESS
0,14.438,35.841,19.954,25.62,SUCCESS
1,14.162,33.44,20.954,25.473,SUCCESS
1,14.659,46.335,34.702,34.443,SUCCESS
1,16.099,35.392,19.602,25.036,SUCCESS
0,14.718,32.736,23.355,25.192,SUCCESS
0,20.364,45.641,29.034,42.733,SUCCESS
1,15.34,34.299,26.091,34.007,SUCCESS
1,11.066,30.7,20.655,24.009,SUCCESS
0,12.689,52.031,30.039,35.375,SUCCESS
1,16.463,40.068,29.153,41.153,SUCCESS
1,11.073,32.541,20.33,27.536,SUCCESS
1,25.967,59.265,31.229,49.222,SUCCESS
2,13.148,31.777,22.084,28.684,SUCCESS
2,12.716,35.309,21.871,28.845,SUCCESS
0,12.275,29.756,19.705,26.189,SUCCESS
0,17.324,66.041,28.52,34.664,SUCCESS
0,12.809,29.588,28.572,25.97,SUCCESS
1,12.212,34.313,19.277,26.393,SUCCESS
1,19.713,44.929,31.405,45.419,SUCCESS
2,18.85,41.902,26.489,32.839,SUCCESS
2,11.234,32.983,20.187,28.631,SUCCESS
0,15.747,51.133,35.204,45.899,SUCCESS
2,15.407,26.92,22.239,26.801,SUCCESS
2,13.012,33.628,21.808,26.561,SUCCESS
2,14.981,63.855,32.611,38.403,SUCCESS
2,16.349,44.676,27.932,39.212,SUCCESS
1,11.819,37.363,20.163,28.662,SUCCESS
1,21.481,53.694,34.598,39.449,SUCCESS
0,18.087,43.577,31.428,33.856,SUCCESS
2,17.034,45.465,21.529,29.167,SUCCESS
0,17.534,49.266,31.316,35.473,SUCCESS
0,21.302,58.036,29.853,38.144,SUCCESS
2,12.336,32.72,20.43,26.18,SUCCESS
1,19.053,40.31,29.69,35.302,SUCCESS
1,18.739,49.638,30.277,44.3,SUCCESS
0,12.527,33.524,19.063,24.322,SUCCESS
0,15.142,45.887,27.058,34.559,SUCCESS
0,21.6,58.369,33.95,32.757,SUCCESS
0,11.924,32.241,19.254,27.083,SUCCESS
0,15.491,44.872,28.639,36.276,SUCCESS
0,19.713,50.439,30.376,41.967,SUCCESS
0,11.2,30.33,19.499,25.35,SUCCESS
1,15.315,43.084,33.073,35.05,SUCCESS
1,10.512,28.941,19.589,26.647,SUCCESS
2,15.596,34.664,20.291,25.314,SUCCESS
1,11.831,32.993,20.025,25.096,SUCCESS
0,28.337,53.657,29.833,34.803,SUCCESS
0,15.163,29.066,21.57,25.005,SUCCESS
2,13.201,31.454,19.399,25.858,SUCCESS
0,22.087,49.896,28.639,40.272,SUCCESS
0,11.574,29.204,26.697,31.809,SUCCESS
1,13.031,31.695,21.161,34.936,SUCCESS
2,17.907,53.571,35.153,41.007,SUCCESS
1,18.396,35.813,27.1,28.32,SUCCESS
1,12.53,30.235,22.256,26.53,SUCCESS
2,15.542,52.846,33.348,47.998,SUCCESS
2,13.617,31.002,19.931,27.717,SUCCESS
1,13.871,36.93,21.295,31.132,SUCCESS
1,20.628,41.092,28.683,39.797,SUCCESS
2,12.498,35.881,25.825,33.864,SUCCESS
1,11.177,31.484,19.544,25.57,SUCCESS
2,14.047,37.157,24.077,36.331,SUCCESS
0,16.447,36.693,27.327,34.534,SUCCESS
2,15.89,30.435,25.976,27.091,SUCCESS
2,11.911,45.704,32.531,39.903,SUCCESS
0,13.609,34.299,27.202,34.764,SUCCESS
0,13.595,32.707,22.825,26.564,SUCCESS
1,14.221,32.382,24.644,32.685,SUCCESS
0,17.455,36.909,26.872,36.758,SUCCESS
2,14.718,34.746,18.747,25.088,SUCCESS
0,11.798,30.154,21.225,25.301,SUCCESS
1,17.694,56.724,31.693,40.305,SUCCESS
0,17.743,40.829,28.538,25.528,SUCCESS
0,12.097,36.049,24.046,31.961,SUCCESS
1,20.103,50.999,26.097,28.921,SUCCESS
2,15.316,45.452,29.52,34.519,SUCCESS
0,13.957,36.074,23.658,26.692,SUCCESS
0,17.004,44.765,30.202,31.565,SUCCESS
2,19.904,45.425,34.662,31.316,SUCCESS
1,15.13,33.551,20.272,25.88,SUCCESS
1,19.385,47.862,32.586,46.998,SUCCESS
0,16.43,33.53,20.916,22.852,SUCCESS
0,12.121,28.757,19.91,22.989,SUCCESS
2,15.512,70.31,31.697,35.476,SUCCESS
2,14.408,34.13,20.176,31.027,SUCCESS
2,19.861,39.58,20.957,27.149,SUCCESS
0,11.443,31.28,22.21,33.055,SUCCESS
1,15.25,34.71,25.997,35.093,SUCCESS
2,17.784,39.57,27.121,34.657,SUCCESS
1,10.59,28.872,22.009,26.004,SUCCESS
0,28.523,39.668,33.734,39.51,SUCCESS
1,15.831,43.527,30.063,24.907,SUCCESS
1,12.487,29.053,21.612,23.413,SUCCESS
1,21.742,44.758,35.699,49.949,SUCCESS
0,10.622,31.719,21.226,24.159,SUCCESS
1,15.306,30.414,20.986,27.578,SUCCESS
1,19.87,33.971,22.257,29.119,SUCCESS
0,16.489,40.217,28.846,29.505,SUCCESS
1,16.928,32.544,22.755,32.764,SUCCESS
2,13.327,38.422,22.431,33.259,SUCCESS
0,16.1,46.128,34.572,30.673,SUCCESS
0,18.192,35.947,24.631,24.367,SUCCESS
2,12.787,34.057,19.873,30.112,SUCCESS
0,22.454,50.638,32.014,31.977,SUCCESS
2,11.407,30.797,27.927,24.322,SUCCESS
1,13.454,36.207,20.705,26.115,SUCCESS
1,17.41,40.667,33.235,35.237,SUCCESS
2,15.897,37.433,19.963,29.72,SUCCESS
1,12.252,43.675,24.993,27.021,SUCCESS
0,22.881,49.708,35.504,37.183,SUCCESS
0,14.894,41.199,21.834,26.365,SUCCESS
1,13.804,29.38,21.421,25.524,SUCCESS
0,12.69,42.78,30.145,32.941,SUCCESS
0,16.629,38.813,32.562,31.74,SUCCESS
0,13.285,37.18,21.661,25.34,SUCCESS
1,15.187,55.254,31.331,34.942,SUCCESS
2,14.706,38.041,25.88,34.245,SUCCESS
2,17.654,27.763,22.041,24.681,SUCCESS
0,11.671,34,23.888,32.061,SUCCESS
2,27.184,54.337,37.896,34.288,SUCCESS
1,13.175,40.89,26.252,32.41,SUCCESS
0,11.298,31.74,19.498,25.615,SUCCESS
0,13.399,44.064,23.628,34.137,SUCCESS
2,18.958,43.209,25.887,25.83,SUCCESS
2,13.536,45.91,29.346,37.567,SUCCESS
0,11.456,27.405,22.183,23.098,SUCCESS
1,12.152,36.76,26.205,34.703,SUCCESS
1,23.752,38.01,29.381,35.97,SUCCESS
2,16.959,34.469,19.84,24.415,SUCCESS
2,11.302,30.182,23.488,31.059,SUCCESS
1,24.775,53.735,31.703,40.3,SUCCESS
2,14.243,25.298,21.641,24.155,SUCCESS
0,15.585,40.663,22.258,24.203,SUCCESS
2,20.488,43.763,30.347,42.381,SUCCESS
0,16.756,37.728,28.36,32.99,SUCCESS
0,12.414,31.955,19.498,23.792,SUCCESS
1,11.568,39.536,21.533,28.463,SUCCESS
0,18.006,41.536,30.047,33.332,SUCCESS
2,13.684,33.86,27.368,38.964,SUCCESS
0,12.581,27.562,21.129,31.132,SUCCESS
1,12.454,30.63,20.123,31.071,SUCCESS
0,21.892,40.116,33.818,43.448,SUCCESS
0,11.616,34.437,21.753,25.206,SUCCESS
1,14.746,45.447,27.398,34.331,SUCCESS
0,20.165,48.803,31.588,35.979,SUCCESS
1,10.573,32.467,19.256,24.348,SUCCESS
0,12.842,35.806,28.795,32.674,SUCCESS
1,15.77,42.333,27.075,32.951,SUCCESS
0,17.637,33.416,24.581,22.877,SUCCESS
0,11.386,28.429,23.108,29.914,SUCCESS
2,17.036,39.221,27.057,34.308,SUCCESS
2,16.159,41.777,22.013,27.57,SUCCESS
0,14.401,44.446,25.059,28.3,SUCCESS
0,19.182,44.802,22.018,24.121,SUCCESS
2,13.231,50.586,32.806,39.341,SUCCESS
1,12.321,33.008,19.735,28.679,SUCCESS
1,11.573,47.552,31.243,35.293,SUCCESS
2,14.426,37.527,31.469,42.157,SUCCESS
1,13.165,32.099,19.758,26.585,SUCCESS
0,13.475,40.278,39.839,40.388,SUCCESS
1,18.536,39.55,32.143,37.242,SUCCESS
1,13.793,32.089,26.459,27.899,SUCCESS
0,17.185,41.26,31.316,41.489,SUCCESS
0,12.889,37.997,20.583,28.286,SUCCESS
0,15.327,42.545,21.262,24.886,SUCCESS
0,11.929,45.986,23.898,27.82,SUCCESS
2,15.587,43.18,28.3,35.175,SUCCESS
0,16.896,38.187,28.826,38.084,SUCCESS
1,13.223,31.412,21.933,29.516,SUCCESS
1,16.792,52.306,31.849,48.414,SUCCESS
0,15.556,31.226,19.572,26.962,SUCCESS
2,13.474,35.245,26.333,37.708,SUCCESS
1,14.972,41.346,26.138,31.851,SUCCESS
0,15.604,37.393,27.18,23.08,SUCCESS
0,13.133,34.791,18.671,25.61,SUCCESS
1,17.985,46.833,28.341,34.774,SUCCESS
1,26.727,48.606,26.215,28.743,SUCCESS
2,17.055,33.396,20.12,24.987,SUCCESS
1,14.995,44.56,29.602,33.55,SUCCESS
0,21.977,37.224,26.64,35.991,SUCCESS
1,12.749,30.108,19.683,29.857,SUCCESS
1,15.05,40.068,25.959,34.814,SUCCESS
0,14.629,50.271,36.655,40.966,SUCCESS
0,15.221,34.121,20.11,24.675,SUCCESS
1,12.513,32.906,23.566,31.091,SUCCESS
1,25.961,53.997,33.929,52.145,SUCCESS
2,12.096,26.662,19.451,23.295,SUCCESS
0,13.871,37.967,26.964,31.923,SUCCESS
2,16.04,46.465,23.378,31.117,SUCCESS
1,19.205,38.945,27.218,39.107,SUCCESS
2,12.492,31.32,21.123,26.114,SUCCESS
1,12.479,39.793,24.086,32.185,SUCCESS
2,16.478,37.631,26.092,40.884,SUCCESS
1,15.663,41.586,21.411,24.925,SUCCESS
1,17.698,42.102,29.398,39.082,SUCCESS
1,17.416,46.32,28.265,37.689,SUCCESS
2,14.569,35.144,24.456,27.912,SUCCESS
1,12.508,40.323,27.336,35.547,SUCCESS
1,15.788,44.234,30.442,43.391,SUCCESS
1,15.867,31.22,19.851,27.528,SUCCESS
2,14.129,31.492,21.579,28.427,SUCCESS
1,23.874,36.539,32.031,38.681,SUCCESS
2,17.264,32.494,20.94,29.102,SUCCESS
2,15.85,42.363,27.238,34.445,SUCCESS
2,19.941,40.722,20.863,24.844,SUCCESS
0,12.814,37.952,27.545,31.423,SUCCESS
2,13.522,30.061,20.306,25.867,SUCCESS
0,12.244,33.056,21.494,41.548,SUCCESS
0,14.188,39.805,28.122,29.336,SUCCESS
1,13.474,32.685,27.024,40.832,SUCCESS
2,16.606,39.61,20.874,28.088,SUCCESS
1,12.94,34.366,20.642,34.45,SUCCESS
2,18.98,44.904,35.794,49.377,SUCCESS
1,14.172,35.685,20.535,25.712,SUCCESS
2,11.215,33.317,20.214,26.144,SUCCESS
0,24.514,51.515,33.337,35.033,SUCCESS
0,12.793,34.974,23.222,24.051,SUCCESS
0,12.055,36.33,25.697,26.071,SUCCESS
2,18.328,48.674,38.055,42.078,SUCCESS
1,15.926,29.147,24.802,32.657,SUCCESS
1,13.011,27.994,21.243,26.18,SUCCESS
1,15.54,54.256,32.808,40.24,SUCCESS
2,17.414,41.905,27.65,34.548,SUCCESS
2,13.745,33.906,22.083,26.598,SUCCESS
0,13.091,40.94,32.346,43.503,SUCCESS
2,15.006,37.427,25.928,39.791,SUCCESS
2,21.345,35.079,21.726,29.229,SUCCESS
1,14.479,42.214,26.285,33.675,SUCCESS
0,18.937,44.801,24.638,32.882,SUCCESS
0,18.868,37.558,24.898,37.323,SUCCESS
2,12.006,34.017,19.528,25.817,SUCCESS
1,14.807,39.381,46.903,45.645,SUCCESS
2,14.869,38.031,32.991,32.867,SUCCESS
2,12.686,34.251,21.403,28.537,SUCCESS
0,10.163,41.106,35.928,37.321,SUCCESS
2,13.997,39.822,25.638,36.931,SUCCESS
0,14.781,33.224,25.103,32.107,SUCCESS
0,12.131,31.336,22.827,28.062,SUCCESS
0,20.971,41.761,31.485,37.125,SUCCESS
2,15.26,28.88,19.793,23.965,SUCCESS
0,14.383,31.597,21.3,24.685,SUCCESS
0,16.176,57.374,34.992,31.319,SUCCESS
0,16.66,39.637,25.765,26.715,SUCCESS
0,13.681,34.181,20.295,26.166,SUCCESS
0,21.366,48.91,34.528,35.647,SUCCESS
0,16.189,39.06,26.218,31.146,SUCCESS
2,14.869,33.363,21.971,26.273,SUCCESS
2,18.044,45.991,27.251,37.648,SUCCESS
0,14.225,36.889,23.54,33.284,SUCCESS
2,15.39,29.294,19.881,27.006,SUCCESS
0,14.012,42.787,25.338,32.23,SUCCESS
2,19.167,39.019,27.512,34.281,SUCCESS
2,11.726,36.296,23.799,43.656,SUCCESS
2,14.895,32.691,20.163,25.6,SUCCESS
2,12.987,32.01,21.803,26.205,SUCCESS
1,18.129,53.329,37.438,34.065,SUCCESS
1,11.924,27.934,21.062,33.551,SUCCESS
1,14.499,31.983,22.306,25.317,SUCCESS
0,11.273,38.396,22.056,29.999,SUCCESS
0,14.388,38.289,28.303,36.529,SUCCESS
0,16.629,44.844,39.112,30.674,SUCCESS
1,11.239,42.185,30.094,35.496,SUCCESS
0,17.081,42.89,30.237,40.411,SUCCESS
2,12.182,34.37,19.245,26.013,SUCCESS
1,11.967,54.214,33.199,44.298,SUCCESS
1,18.16,40.228,28.878,33.225,SUCCESS
0,13.002,30.09,19.976,23.946,SUCCESS
1,10.616,31.076,19.781,24.009,SUCCESS
2,30.976,51.121,30.911,47.826,SUCCESS
1,12.363,29.504,19.359,25.755,SUCCESS
1,11.48,35.019,29.558,32.071,SUCCESS
2,13.676,29.544,19.95,24.476,SUCCESS
2,18.21,35.773,36.837,31.579,SUCCESS
1,11.523,34.541,21.309,25.401,SUCCESS
0,25.489,39.063,30.276,48.42,SUCCESS
2,17.353,41.667,22.684,28.853,SUCCESS
1,11.497,31.413,19.329,26.449,SUCCESS
1,18.577,55.218,32.768,44.269,SUCCESS
1,16.583,39.624,28.858,27.711,SUCCESS
2,12.374,28.447,22.509,36.508,SUCCESS
2,16.089,42.359,26.784,41.888,SUCCESS
1,17.582,36.141,26.002,33.95,SUCCESS
0,11.158,37.553,27.867,36.911,SUCCESS
1,13.364,29.505,30.679,44.925,SUCCESS
2,12.582,30.892,21.725,27.142,SUCCESS
1,12.073,32.475,23.195,28.525,SUCCESS
2,28.349,36.663,30.824,39.628,SUCCESS
0,14.6,42.653,21.56,26.67,SUCCESS
1,13.349,34.947,24.324,34.14,SUCCESS
1,18.566,44.273,28.649,34.436,SUCCESS
1,14.492,28.168,19.259,26.542,SUCCESS
0,29.196,39.111,26.049,37.319,SUCCESS
0,17.701,42.405,34.794,30.662,SUCCESS
0,18.577,28.79,22.071,30.043,SUCCESS
0,13.479,45.423,20.755,30.235,SUCCESS
0,18.404,42.511,32.956,28.226,SUCCESS
0,13.88,47.702,41.961,30.121,SUCCESS
1,14.827,36.594,23.848,33.921,SUCCESS
2,18.686,57.5,29.197,29.878,SUCCESS
2,14.58,44.042,31.248,32.945,SUCCESS
2,12.707,29.42,22.586,29.932,SUCCESS
2,14.959,43.109,26.942,35.032,SUCCESS
2,20.622,47.613,31.937,51.084,SUCCESS
2,13.725,32.415,21.937,25.637,SUCCESS
1,17.187,39.051,26.295,33.066,SUCCESS
2,19.423,45.719,24.29,38.722,SUCCESS
1,11.496,29.604,22.395,26.182,SUCCESS
2,15.522,45.091,29.147,34.347,SUCCESS
0,14.435,31.508,25.726,30.887,SUCCESS
2,12.587,30.223,21.88,24.975,SUCCESS
2,13.806,37.824,27.645,36.186,SUCCESS
2,17.538,55.351,30.857,44.999,SUCCESS
0,13.228,32.151,23.327,25.553,SUCCESS
1,18.444,38.596,25.191,36.961,SUCCESS
2,12.242,42.539,25.071,44.158,SUCCESS
1,13.126,33.226,19.394,26.879,SUCCESS
2,13.471,35.669,31.466,38.217,SUCCESS
2,20.818,45.059,31.797,34.993,SUCCESS
2,11.466,39.886,31.476,42.845,SUCCESS
0,11.443,28.102,20.11,26.466,SUCCESS
0,14.216,33.555,33.381,35.906,SUCCESS
2,15.223,37.78,25.69,29.932,SUCCESS
0,12.105,34.346,26.217,34.266,SUCCESS
0,13.525,39.98,22.747,29.782,SUCCESS
2,13.391,32.097,21.655,37.013,SUCCESS
0,19.078,45.534,38.96,46.547,SUCCESS
1,15.752,32.279,19.7,26.63,SUCCESS
0,14.713,50.919,34.381,34.003,SUCCESS
1,15.262,51.148,30.985,39.334,SUCCESS
0,12.663,34.756,21.68,28.69,SUCCESS
2,23.614,59.543,38.186,43.146,SUCCESS
2,16.105,46.193,31.666,34.719,SUCCESS
0,16.247,46.967,22.492,29.704,SUCCESS
0,22.546,45.224,29.33,38.618,SUCCESS
0,14.345,52.5,32.825,40.83,SUCCESS
0,18.833,29.504,22.548,25.131,SUCCESS
1,16.81,40.765,23.597,34.116,SUCCESS
1,26.055,57.869,29.823,40.373,SUCCESS
2,12.839,28.036,20.359,25.476,SUCCESS
0,14.346,45.655,32.938,43.074,SUCCESS
0,16.929,36.714,27.367,30.107,SUCCESS
0,11.146,29.284,19.39,23.857,SUCCESS
2,10.883,45.389,29.477,35.515,SUCCESS
0,16.542,38.512,26.243,35.088,SUCCESS
2,11.535,34.447,20.847,27.307,SUCCESS
0,14.645,53.463,30.453,38.269,SUCCESS
2,15.449,41.967,26.532,33.99,SUCCESS
0,11.454,30.234,20.741,26.553,SUCCESS
2,10.815,27.126,19.378,24.349,SUCCESS
2,17.89,47.827,23.842,38.229,SUCCESS
2,16.099,30.556,23.264,23.874,SUCCESS
1,13.104,34.01,23.594,34.248,SUCCESS
1,21.356,64.327,26.925,35.396,SUCCESS
2,14.684,36.102,28.073,27.258,SUCCESS
2,11.991,35.398,23.364,28.227,SUCCESS
1,14.891,41.152,26.606,39.194,SUCCESS
1,10.841,32.695,22.53,28.159,SUCCESS
2,17.223,42.174,27.617,24.956,SUCCESS
1,21.035,28.836,22.88,26.626,SUCCESS
0,20.383,46.935,33.134,42.39,SUCCESS
0,18.036,34.314,20.947,22.474,SUCCESS
1,10.124,31.873,19.857,25.552,SUCCESS
0,12.856,38.448,28.808,31.88,SUCCESS
1,17.801,42.524,27.618,34.391,SUCCESS
0,12.783,31.058,19.545,26.42,SUCCESS
1,21.412,51.135,35.759,41.376,SUCCESS
2,13.903,29.148,19.005,29.572,SUCCESS
0,19.324,54.76,35.491,30.804,SUCCESS
0,11.957,35.85,21.144,29.814,SUCCESS
0,22.569,58.408,34.401,41.752,SUCCESS
1,15.357,39.158,19.385,24.959,SUCCESS
0,12.409,32.566,20.975,25.402,SUCCESS
1,18.299,45.646,31.573,42.425,SUCCESS
1,14.704,39.988,28.038,23.679,SUCCESS
2,13.406,34.575,22.157,33.536,SUCCESS
1,21.421,47.658,28.397,43.575,SUCCESS
2,11.778,29.496,21.539,30.177,SUCCESS
1,12.991,46.349,25.919,36.618,SUCCESS
0,13.666,26.692,21.519,37.381,SUCCESS
2,13.358,30.712,20.184,24.704,SUCCESS
1,13.324,31.103,21.931,27.319,SUCCESS
2,17.556,43.441,30.801,37.994,SUCCESS
2,14.013,27.938,20.841,29.25,SUCCESS
2,14.776,31.269,20.28,25.083,SUCCESS
2,19.914,34.226,21.657,26.473,SUCCESS
1,14.87,44.706,31.777,33.779,SUCCESS
1,14.281,31.678,22.062,29.397,SUCCESS
1,11.2,42.071,26.391,33.423,SUCCESS
0,16.847,43.21,25.533,34.057,SUCCESS
2,17.867,33.934,24.892,37.784,SUCCESS
2,12.351,34.27,25.746,31.437,SUCCESS
0,19.08,43.304,32.048,38.737,SUCCESS
1,17.858,40.803,22.426,30.649,SUCCESS
1,11.175,30.399,19.599,25.749,SUCCESS
1,11.379,56.047,35.355,51.345,SUCCESS
0,16.893,38.449,23.696,25.591,SUCCESS
2,12.83,37.862,19.504,27.028,SUCCESS
2,22.034,44.26,34.934,37.527,SUCCESS
1,15.486,41.128,29.829,35.104,SUCCESS
0,13.211,34.339,22.087,27.275,SUCCESS
2,14.83,41.06,26.411,34.131,SUCCESS
0,20.35,42.373,27.16,32.98,SUCCESS
2,15.824,31.22,19.556,26.585,SUCCESS
1,13.159,43.067,26.889,35.18,SUCCESS
2,14.859,34.97,27.32,36.007,SUCCESS
0,11.726,27.533,19.528,27.091,SUCCESS
2,14.718,47.837,31.47,37.078,SUCCESS
1,18.685,45.808,34.558,38.892,SUCCESS
2,10.521,28.2,24.306,28.926,SUCCESS
1,18.919,37.492,29.354,30.316,SUCCESS
1,20.956,51.257,37.602,43.582,SUCCESS
0,11.591,30.416,20.614,24.905,SUCCESS
2,16.314,41.137,26.485,33.376,SUCCESS
2,15.405,29.165,23.716,26.786,SUCCESS
0,16.336,39.485,30.346,29.212,SUCCESS
1,12.004,34.481,23.001,25.44,SUCCESS
1,16.156,37.857,31.788,37.212,SUCCESS
1,11.584,28.14,20.633,23.773,SUCCESS
2,15.203,46.446,31.381,34.143,SUCCESS
2,14.683,36.517,21.679,27.552,SUCCESS
0,21.225,50.37,27.077,34.225,SUCCESS
2,15.778,34.75,20.252,24.133,SUCCESS
1,17.966,52.729,37.013,42.39,SUCCESS
1,12.799,31.908,20.948,28.878,SUCCESS
0,20.606,61.4,37.631,39.039,SUCCESS
2,16.204,39.266,25.265,23.956,SUCCESS
2,11.593,33.773,19.748,24.982,SUCCESS
1,21.257,46.392,35.563,36.75,SUCCESS
1,17.238,37.735,27.084,35.855,SUCCESS
1,12.878,31.287,20.26,26.407,SUCCESS
0,25.719,50.289,34.602,43.573,SUCCESS
1,16.4,33.858,23.971,26.197,SUCCESS
0,15.131,37.782,29.5,26.503,SUCCESS
2,15.881,36.712,28.053,42.926,SUCCESS
2,20.079,45.078,27.105,30.04,SUCCESS
1,11.879,27.03,22.588,24.164,SUCCESS
2,25.158,52.421,29.035,39.168,SUCCESS
0,11.277,32.338,21.497,32.396,SUCCESS
0,16.606,35.669,20.15,26.172,SUCCESS
2,12.368,36.666,21.278,29.545,SUCCESS
1,15.302,37.818,26.386,33.585,SUCCESS
1,16.68,33.123,19.823,26.598,SUCCESS
0,12.392,27.473,20.229,28.691,SUCCESS
0,15.096,38.85,25.814,32.664,SUCCESS
0,24.776,55.6,24.659,29.526,SUCCESS
2,12.117,30.741,20.031,28.348,SUCCESS
1,15.715,46.229,29.481,48.893,SUCCESS
2,12.088,34.395,22.033,25.244,SUCCESS
1,12.788,30.994,24.363,26.501,SUCCESS
1,19.772,47.643,27.791,41.239,SUCCESS
0,16.099,36.321,24.797,25.993,SUCCESS
0,14.091,39.931,20.505,27.358,SUCCESS
1,21.026,52.75,35.416,30.23,SUCCESS
1,15.909,45.068,27.994,35.378,SUCCESS
2,13.891,28.906,21.383,26.269,SUCCESS
1,13.225,34.239,33.398,36.016,SUCCESS
1,16.595,45.573,31.799,34.294,SUCCESS
1,13.321,38.531,29.077,35.475,SUCCESS
2,13.331,39.739,19.996,28.46,SUCCESS
1,13.347,33.708,22.908,35.252,SUCCESS
1,31.223,45.933,29.144,28.614,SUCCESS
0,19.484,43.079,27.294,33.711,SUCCESS
2,11.01,31.851,19.461,25.611,SUCCESS
1,11.661,35.988,27.358,36.36,SUCCESS
2,16.378,40.063,29.6,35.549,SUCCESS
0,12.207,35.613,20.416,31.331,SUCCESS
0,14.601,28.965,27.159,26.088,SUCCESS
2,13.871,33.543,21.322,26.961,SUCCESS
2,15.645,38.923,30.325,38.202,SUCCESS
0,12.953,38.195,28.326,38.163,SUCCESS
2,13.203,31.439,20.337,25.644,SUCCESS
2,17.57,30.311,21.849,27.811,SUCCESS
1,17.79,39.227,27.919,39.489,SUCCESS
2,11.964,31.778,20.02,33.34,SUCCESS
0,11.138,26.803,25.528,28.347,SUCCESS
