challenge,tgen,tsplit,tsign,tver,resWithNonces
1,86.933,177.851,252.991,284.692,SUCCESS
0,87.728,178.688,223.427,214.305,SUCCESS
0,76.791,184.844,243.492,217.778,SUCCESS
0,73.28,197.034,219.517,222.558,SUCCESS
1,87.307,220.819,241.729,263.282,SUCCESS
1,81.271,185.459,227.434,262.02,SUCCESS
1,82.149,174.109,233.816,236.185,SUCCESS
1,81.143,207.964,233.451,275.18,SUCCESS
2,87.017,182.02,221.306,301.041,SUCCESS
2,97.145,213.237,231.13,242.057,SUCCESS
1,76.567,201.249,230.026,283.927,SUCCESS
0,88.624,216.386,233.418,252.905,SUCCESS
0,95.018,203.514,226.485,202.717,SUCCESS
0,80.479,217.315,262.409,233.239,SUCCESS
1,82.35,207.759,216.494,302.997,SUCCESS
1,87.483,235.729,228.238,241.105,SUCCESS
1,76.273,171.053,270.994,247.373,SUCCESS
2,90.035,218.924,213.43,290.98,SUCCESS
0,89.555,222.547,227.448,204.483,SUCCESS
0,75.844,188.816,270.005,207.131,SUCCESS
2,74.809,215.201,238.631,286.836,SUCCESS
2,88.423,216.75,230.441,258.698,SUCCESS
2,77.38,171.976,282.156,256.587,SUCCESS
1,85.033,219.671,230.733,302.708,SUCCESS
0,93.52,191.951,222.15,206.267,SUCCESS
1,84.175,230.118,271.919,269.951,SUCCESS
1,79.984,178.314,219.196,272.126,SUCCESS
2,89.309,217.507,246.32,260.417,SUCCESS
0,70.854,190.902,264.65,221.967,SUCCESS
2,85.784,213.859,218.357,266.35,SUCCESS
1,84.725,217.07,232.076,257.785,SUCCESS
1,75.266,180.422,241.8,263.711,SUCCESS
2,78.258,194.828,248.556,252.819,SUCCESS
1,88.371,224.018,226.789,270.161,SUCCESS
2,84.747,221.132,260.679,248.374,SUCCESS
0,75.041,188.241,229.983,210.186,SUCCESS
2,74.601,210.562,248.193,268.194,SUCCESS
2,92.497,203.236,241.315,303.129,SUCCESS
0,83.366,202.403,239.822,204.832,SUCCESS
0,77.886,195.636,236.24,224.135,SUCCESS
1,89.172,233.678,231.73,318.677,SUCCESS
2,91,198.654,251.77,251.404,SUCCESS
0,81.726,193.102,238.846,220.678,SUCCESS
0,82.758,238.619,236.621,285.539,SUCCESS
0,89.017,214.351,238.96,207.345,SUCCESS
1,84.934,211.743,238.832,253.95,SUCCESS
0,84.951,217.362,235.725,281.715,SUCCESS
2,94.346,214.974,271.424,244.869,SUCCESS
2,75.471,194.579,249.515,268.87,SUCCESS
1,82.193,204.242,220.537,292.075,SUCCESS
2,98.791,219.046,226.737,241.261,SUCCESS
1,82.479,196.26,272.134,267.083,SUCCESS
2,85.803,204.244,238.186,288.483,SUCCESS
1,92.141,181.542,249.226,232.755,SUCCESS
1,80.533,210.524,247.965,263.509,SUCCESS
0,78.833,212.782,252.317,245.651,SUCCESS
2,100.748,217.987,238.291,251.164,SUCCESS
1,78.497,190.894,262.829,259.603,SUCCESS
2,79.073,206.625,220.805,281.638,SUCCESS
1,96.608,214.35,238.997,236.028,SUCCESS
0,75.306,180.827,248.642,225.302,SUCCESS
1,77.8,213.764,212.722,246.191,SUCCESS
2,81.596,225.181,244.254,254.485,SUCCESS
1,85.786,253.633,270.758,264.293,SUCCESS
1,86.325,226.877,224.727,292.034,SUCCESS
0,89.267,197.508,221.156,216.795,SUCCESS
0,72.291,169.801,261.595,265.367,SUCCESS
0,75.572,209.136,242.798,256.606,SUCCESS
1,91.101,217.9,264.167,284.992,SUCCESS
1,88.106,180.283,228.805,251.247,SUCCESS
0,83.934,232.49,222.687,230.308,SUCCESS
0,84.472,219.842,244.643,256.027,SUCCESS
2,93.302,206.809,225.882,242.663,SUCCESS
0,75.835,177.51,236.299,205.792,SUCCESS
2,75.857,226.013,229.991,285.737,SUCCESS
1,97.776,220.765,265.044,250.09,SUCCESS
2,74.827,171.632,255.788,237.7,SUCCESS
0,74.325,183.85,212.506,225.46,SUCCESS
2,81.682,226.49,244.568,266.298,SUCCESS
0,87.354,163.674,220.997,244.701,SUCCESS
1,91.189,184.699,229.494,233.763,SUCCESS
0,81.244,190.888,234.434,201.619,SUCCESS
0,75.98,218.865,216.467,247.496,SUCCESS
2,85.922,238.743,241.807,260.244,SUCCESS
1,75.522,187.17,244.534,293.54,SUCCESS
2,76.724,213.885,217.557,293.728,SUCCESS
1,90.287,217.893,227.948,252.564,SUCCESS
0,80.076,212.496,254.248,226.822,SUCCESS
1,72.472,196.788,215.558,269.172,SUCCESS
2,93.222,221.843,240.624,256.713,SUCCESS
2,74.174,212.842,269.177,248.557,SUCCESS
1,78.43,222.794,226.953,277.354,SUCCESS
0,79.898,191.732,241.157,231.996,SUCCESS
0,74.729,181.412,237.961,239.781,SUCCESS
0,83.64,225.065,225.761,209.291,SUCCESS
2,82.693,234.567,216.931,273.017,SUCCESS
2,90.322,199.317,247.409,298.994,SUCCESS
2,88.946,199.933,229.999,248.19,SUCCESS
0,75.828,216.891,282.428,241.705,SUCCESS
2,85.325,175.104,240.29,301.284,SUCCESS
2,81.781,206.722,258.664,254.386,SUCCESS
0,82.755,243.146,230.483,229.115,SUCCESS
0,88.42,211.42,242.175,256.529,SUCCESS
2,86.7,211.298,238.167,259.884,SUCCESS
0,77.055,234.199,246.029,232.71,SUCCESS
1,76.451,199.624,235.602,268.556,SUCCESS
0,79.642,213.319,230.639,261.753,SUCCESS
1,76.265,219.321,273.364,261.888,SUCCESS
0,75.746,184.313,259.997,264.105,SUCCESS
0,78.493,211.545,253.844,244.52,SUCCESS
2,83.922,189.696,226.905,313.908,SUCCESS
2,91.048,186.498,240.557,236.887,SUCCESS
2,81.88,252.923,233.053,268.091,SUCCESS
1,81.741,177.938,235.322,298.484,SUCCESS
1,92.783,183.637,237.211,244.844,SUCCESS
2,79.284,232.131,259.424,266.247,SUCCESS
2,80.59,188.515,233.772,298.232,SUCCESS
0,87.311,184.566,237.726,196.199,SUCCESS
1,79.472,184.461,252.532,278.398,SUCCESS
0,77.218,219.014,221.671,228.799,SUCCESS
0,89.106,216.686,236.377,227.982,SUCCESS
1,79.781,196.081,252.02,274.351,SUCCESS
1,84.505,212.441,227.166,273.077,SUCCESS
1,91.307,232.426,226.951,265.528,SUCCESS
2,72.219,170.2,230.419,277.343,SUCCESS
0,86.481,213.605,231.185,216.203,SUCCESS
0,85.739,232.083,239.702,230.768,SUCCESS
2,91.966,204.994,268.765,284.626,SUCCESS
1,81.514,208.847,235.095,274.411,SUCCESS
0,88.928,218.897,232.354,218.658,SUCCESS
2,80.258,207.905,234.125,287.111,SUCCESS
2,79.082,206.704,234.27,274.468,SUCCESS
2,84.942,241.43,268.808,252.997,SUCCESS
1,82.812,209.182,265.388,255.941,SUCCESS
1,84.341,224.689,225,286.905,SUCCESS
1,87.541,214.744,221.701,231.014,SUCCESS
1,79.546,215.877,244.53,280.873,SUCCESS
0,80.521,204.83,234.902,264.837,SUCCESS
1,85.32,212.762,238.02,247.856,SUCCESS
0,83.572,219.777,248.593,223.306,SUCCESS
2,74.195,222.36,225.994,309.643,SUCCESS
2,92.246,212.052,233.077,244.529,SUCCESS
1,74.421,173.553,260.685,264.944,SUCCESS
2,85.365,220.974,220.494,291.619,SUCCESS
2,92.823,178.051,222.735,248.481,SUCCESS
1,76.772,174.799,230.908,253.703,SUCCESS
1,77.441,207.049,224.583,271.523,SUCCESS
2,85.3,220.011,232.559,263.626,SUCCESS
2,82.737,215.767,255.593,252.514,SUCCESS
0,83.559,215.667,233.759,256.198,SUCCESS
1,86.442,217.277,227.485,251.94,SUCCESS
2,79.225,206.482,251.992,260.38,SUCCESS
0,78.009,224.928,221.025,240.983,SUCCESS
0,86.582,258.427,232.427,234.491,SUCCESS
1,74.964,199.535,265.417,256.925,SUCCESS
0,79.166,215.595,212.289,268.533,SUCCESS
1,95.886,207.501,233.413,249.91,SUCCESS
1,81.986,178.201,237.028,263.506,SUCCESS
1,82.994,204.076,229.419,288.37,SUCCESS
0,79.958,219.102,235.72,214.055,SUCCESS
2,78.537,200.719,260.732,263.651,SUCCESS
1,72.119,177.602,222.083,257.109,SUCCESS
0,81.892,232.996,239.385,235.013,SUCCESS
1,84.7,192.268,224.968,282.052,SUCCESS
2,80.699,185.145,228.101,240.488,SUCCESS
0,75.461,211.577,235.165,234.088,SUCCESS
0,75.975,217.787,216.327,250.34,SUCCESS
1,91.409,223.741,229.892,258.195,SUCCESS
2,80.638,177.655,244.891,242.445,SUCCESS
2,79.034,187.308,234.915,284.88,SUCCESS
1,93.114,218.684,223.596,252.344,SUCCESS
1,73.862,194.555,222.665,300.011,SUCCESS
0,79.462,198.126,216.891,231.789,SUCCESS
0,75.981,229.18,225.766,230.08,SUCCESS
0,77.815,207.138,280.548,247.435,SUCCESS
0,87.883,224.676,218.149,211.862,SUCCESS
0,75.463,211.865,227.167,227.217,SUCCESS
0,85.905,226.929,222.529,264.014,SUCCESS
0,85.343,203.227,240.804,212.05,SUCCESS
0,75.677,183.914,243.666,225.469,SUCCESS
1,76.669,213.333,212.247,263.156,SUCCESS
2,90.924,222.99,224.333,253.085,SUCCESS
0,71.154,168.736,255.461,239.787,SUCCESS
2,90.393,219.81,230.451,251.463,SUCCESS
2,78.479,213.636,233.273,266.91,SUCCESS
0,83.895,195.679,238.953,255.821,SUCCESS
1,90.831,200.157,253.264,243.157,SUCCESS
1,74.59,222.562,232.621,277.51,SUCCESS
1,86.638,210.863,242.83,277.049,SUCCESS
2,78.787,194.707,243.548,252.537,SUCCESS
2,87.23,215.147,226.941,265.242,SUCCESS
0,73.956,194.653,232.434,258.868,SUCCESS
2,83.649,210.653,232.888,235.558,SUCCESS
2,77.575,211.226,251.02,271.196,SUCCESS
2,74.773,199.084,260.93,281.009,SUCCESS
0,73.067,193.349,248.832,205.915,SUCCESS
0,86.965,228.766,220.624,241.374,SUCCESS
0,72.423,202.098,273.017,250.975,SUCCESS
2,91.459,192.654,302.283,257.146,SUCCESS
2,87.206,230.398,238.188,262.79,SUCCESS
1,75.086,172.659,220.584,289.957,SUCCESS
1,87.057,201.99,231.589,248.133,SUCCESS
0,76.104,245.842,234.424,248.424,SUCCESS
1,71.921,191.49,235.174,304.564,SUCCESS
2,86.72,213.496,230.158,266.583,SUCCESS
0,85.725,222.161,233.611,235.83,SUCCESS
1,77.537,211.775,260.318,264.56,SUCCESS
2,76.473,202.622,225.53,261.561,SUCCESS
0,83.944,226.83,284.775,227.311,SUCCESS
0,80.599,208.767,259.861,224.86,SUCCESS
2,77.845,174.356,248.205,278.107,SUCCESS
1,85.842,206.314,241.093,276.824,SUCCESS
1,83.196,211.029,255.222,265.669,SUCCESS
1,80.722,214.202,244.369,286.897,SUCCESS
0,85.659,188.21,220.871,246.623,SUCCESS
1,75.514,218.765,238.276,253.981,SUCCESS
1,74.162,219.244,224.906,282.578,SUCCESS
2,88.706,225.785,229.873,250.677,SUCCESS
1,74.248,177.864,233.987,268.821,SUCCESS
2,83.092,176.985,249.534,240.27,SUCCESS
0,79.823,217.603,230.227,231.66,SUCCESS
0,82.842,186.119,220.392,249.039,SUCCESS
2,93.444,200.025,300.944,242.592,SUCCESS
1,79.36,201.3,253.795,271.232,SUCCESS
0,84.179,234.606,224.73,267.948,SUCCESS
2,83.438,223.347,229.913,251.928,SUCCESS
1,84.555,223.11,239.388,280.698,SUCCESS
0,88.4,185.24,216.858,262.846,SUCCESS
0,94.462,218.306,220.953,216.19,SUCCESS
0,79.72,215.252,243.734,213.78,SUCCESS
2,86.612,218.491,222.332,295.262,SUCCESS
0,99.497,216.646,234.518,210.125,SUCCESS
1,74.984,182.771,253.989,249.791,SUCCESS
1,72.917,210.53,231.836,272.288,SUCCESS
1,94.558,216.807,266.327,257.859,SUCCESS
0,83.064,207.7,256.676,232.549,SUCCESS
0,83.566,222.418,216.225,253.485,SUCCESS
0,88.586,229.852,238.663,212.496,SUCCESS
0,81.874,215.521,256.488,228.124,SUCCESS
0,71.937,194.502,228.072,214.961,SUCCESS
0,76.038,215.425,231.026,229.729,SUCCESS
1,82.159,219.749,262.593,336.236,SUCCESS
1,74.583,184.575,234.617,271.571,SUCCESS
1,79.293,236.886,251.259,263.478,SUCCESS
1,80.993,175.935,245.158,275.064,SUCCESS
0,80.803,204.626,213.33,213.769,SUCCESS
0,86.521,220.112,242.837,237.077,SUCCESS
1,81.34,173.463,234.423,293.926,SUCCESS
1,90.042,203.866,234.704,236.799,SUCCESS
0,81.457,214.442,225.285,242.248,SUCCESS
0,93.304,203.686,246.942,259.165,SUCCESS
1,91.472,202.36,228.156,240.342,SUCCESS
0,70.888,180.852,248.63,239.931,SUCCESS
1,86.72,217.789,242.002,291.688,SUCCESS
0,87.746,205.583,225.243,206.333,SUCCESS
2,76.81,274.082,219.692,286.587,SUCCESS
0,77.354,160.197,217.302,262.618,SUCCESS
1,95.919,184.454,230.509,245.898,SUCCESS
0,74.897,177.494,235.022,221.507,SUCCESS
0,89.823,228.749,223.081,236.13,SUCCESS
1,75.411,194.973,237.273,262.01,SUCCESS
2,83.693,224.519,254.25,274.83,SUCCESS
2,82.534,214.877,238.292,271.115,SUCCESS
1,76.273,250.819,241.886,268.509,SUCCESS
2,82.585,210.595,262.312,261.421,SUCCESS
1,72.91,215.18,221.314,285.216,SUCCESS
1,85.671,217.629,226.478,250.428,SUCCESS
2,71.75,206.302,271.818,271.246,SUCCESS
2,77.01,186.177,214.717,371.728,SUCCESS
0,102.925,214.965,227.238,217.369,SUCCESS
1,77.438,199.088,247.947,275.831,SUCCESS
0,89.01,241.434,229.931,254.336,SUCCESS
1,98.215,209.632,233.517,257.263,SUCCESS
2,81.347,255.251,220.516,278.44,SUCCESS
0,84.502,173.852,222.791,253.088,SUCCESS
1,85.272,175.312,227.615,238.663,SUCCESS
2,74.857,173.513,250.296,276.298,SUCCESS
2,72.794,219.714,229.779,287.8,SUCCESS
2,87.253,220.254,229.558,259.709,SUCCESS
0,81.948,216.938,258.482,211.756,SUCCESS
2,83.887,236.468,213.789,273.746,SUCCESS
2,92.254,236.159,268.18,257.057,SUCCESS
0,82.795,203.87,237.72,224.238,SUCCESS
0,84.772,214.27,223.655,226.045,SUCCESS
2,86.942,227.375,227.783,270.084,SUCCESS
1,76.733,168.725,241.582,265.023,SUCCESS
2,88.388,211.621,249.158,263.416,SUCCESS
1,94.026,230.771,236.227,255.713,SUCCESS
1,84.555,202.877,286.122,263.177,SUCCESS
2,79.272,212.295,235.747,297.728,SUCCESS
0,84.793,212.407,243.624,214.624,SUCCESS
2,77.949,218.262,308.848,260.889,SUCCESS
1,87.853,221.864,309.478,280.625,SUCCESS
0,84.246,212.086,243.011,210.006,SUCCESS
0,76.87,187.237,285.084,253.908,SUCCESS
0,78.53,206.24,243.729,263.817,SUCCESS
2,96.473,192.138,222.808,243.243,SUCCESS
0,78.636,187.954,234.133,212.909,SUCCESS
2,72.564,190.572,228.666,253.319,SUCCESS
0,88.448,235.419,230.086,226.684,SUCCESS
0,84.943,187.747,223.984,267.452,SUCCESS
0,83.558,188.361,241.138,226.285,SUCCESS
2,73.743,214.139,245.301,276.327,SUCCESS
1,89.094,226.454,245.461,281.875,SUCCESS
0,85.133,182.507,225.243,203.627,SUCCESS
1,74.636,182.534,247.456,261.56,SUCCESS
1,76.858,254.776,222.644,294.932,SUCCESS
1,93.65,208.176,229.067,255.051,SUCCESS
0,84.656,194.53,291.365,233.864,SUCCESS
2,83.599,227.362,243.624,313.378,SUCCESS
1,96.791,199.863,244.198,241.874,SUCCESS
1,80.927,218.229,238.109,267.839,SUCCESS
0,95.756,207.394,251.387,249.41,SUCCESS
0,90.683,186.537,257.301,223.111,SUCCESS
2,72.003,196.528,228.95,270.672,SUCCESS
0,82.198,214.712,238.753,257.404,SUCCESS
0,89.305,189.29,241.621,207.36,SUCCESS
0,74.475,219.73,326.771,244.442,SUCCESS
0,77.551,198.016,227.815,255.841,SUCCESS
1,83.28,201.792,256.129,255.778,SUCCESS
0,74.325,215.161,247.455,229.724,SUCCESS
0,79.382,227.579,215.393,253.33,SUCCESS
2,88.784,224.576,233.966,254.946,SUCCESS
1,75.96,168.088,256.837,271.52,SUCCESS
1,79.136,215.31,286.331,291.687,SUCCESS
0,93.781,235.858,256.476,204.132,SUCCESS
1,77.727,210.335,226.269,245.416,SUCCESS
0,79.575,209.487,221.745,227.567,SUCCESS
0,89.323,246.161,232.22,228.55,SUCCESS
2,82.198,210.836,249.405,264.327,SUCCESS
2,75.601,214.981,226.132,280.153,SUCCESS
2,83.76,197.622,222.759,267.843,SUCCESS
1,75.061,198.723,238.72,280.484,SUCCESS
2,80.708,225.195,239.339,261.017,SUCCESS
0,84.047,234.526,245.211,227.697,SUCCESS
1,73.93,181.976,283.605,275.211,SUCCESS
0,79.515,228.437,224.331,246.379,SUCCESS
0,83.881,276.481,240.768,229.364,SUCCESS
0,79.597,224.205,285.099,222.128,SUCCESS
1,79.335,209.758,219.353,311.674,SUCCESS
1,92.957,237.548,230.955,238.506,SUCCESS
1,85.038,223.472,244.522,263.296,SUCCESS
2,76.953,189.033,241.54,298.376,SUCCESS
1,89.521,203.603,230.574,235.049,SUCCESS
2,83.795,182.214,265.995,252.895,SUCCESS
2,75.753,233.512,236.922,291.233,SUCCESS
0,97.542,212.185,230.507,221.89,SUCCESS
0,79.594,197.342,243.913,211.878,SUCCESS
1,82.249,220.012,212.723,274.364,SUCCESS
1,95.148,216.223,233.156,256.166,SUCCESS
0,81.278,178.275,257.546,233.044,SUCCESS
1,79.011,217.25,232.208,286.979,SUCCESS
1,78.257,222.534,226.124,263.546,SUCCESS
2,87.605,206.88,240.614,269.82,SUCCESS
0,87.27,223.808,218.727,250.591,SUCCESS
1,93.696,222.249,256.839,231.176,SUCCESS
2,84.969,218.302,321.503,263.686,SUCCESS
2,83.476,202.18,244.545,323.27,SUCCESS
0,95.346,195.603,235.115,217.898,SUCCESS
2,80.975,219.05,267.326,267.186,SUCCESS
0,80.959,208.416,239.711,272.492,SUCCESS
1,95.311,225.027,222.693,246.492,SUCCESS
1,77.315,234.952,229.218,265.432,SUCCESS
0,76.665,202.854,226.66,256.417,SUCCESS
0,91.876,227.979,244.519,233.551,SUCCESS
0,80.663,225.07,319.264,223,SUCCESS
1,73.854,176.08,217.866,287.991,SUCCESS
0,82.5,202.344,219.553,212.176,SUCCESS
0,73.157,196.633,228.517,240.823,SUCCESS
2,78.337,175.515,227.819,294.821,SUCCESS
2,88.759,199.401,226.486,235.241,SUCCESS
0,79.852,215.545,268.14,230.032,SUCCESS
2,88.593,215.718,226.504,287.037,SUCCESS
0,89.738,212.11,246.056,213.25,SUCCESS
2,74.241,165.542,248.516,239.106,SUCCESS
1,81.703,212.207,217.839,278.892,SUCCESS
2,89.209,219.097,225.441,248.702,SUCCESS
1,85.513,210.466,298.141,269.616,SUCCESS
0,83.284,223.559,222.355,237.34,SUCCESS
0,88.766,236.619,232.887,227.4,SUCCESS
1,74.666,179.908,236.284,270.825,SUCCESS
2,78.585,198.754,221.876,259.311,SUCCESS
2,87.063,217.19,232.065,257.895,SUCCESS
0,79.933,168.512,221.724,245.963,SUCCESS
1,83.578,187.65,233.767,254.745,SUCCESS
2,79.014,212.918,251.666,270.542,SUCCESS
2,82.985,176.671,219.121,287.668,SUCCESS
2,84.266,224.783,240.476,237.719,SUCCESS
2,76.848,223.701,243.954,265.015,SUCCESS
2,91.21,211.439,226.048,317.148,SUCCESS
0,85.326,181.63,250.088,225.177,SUCCESS
1,72.017,173.298,249.542,247.451,SUCCESS
1,83.316,186.157,217.265,295.39,SUCCESS
0,91.585,210.266,221.969,232.477,SUCCESS
2,82.628,212.03,252.871,266.912,SUCCESS
2,75.807,234.709,219.747,294.981,SUCCESS
1,88.942,220.195,229.605,246.781,SUCCESS
0,80.832,181.453,240.093,236.06,SUCCESS
0,74.298,195.598,249.536,243.074,SUCCESS
2,80.059,219.954,249.573,263.769,SUCCESS
0,75.693,200.757,238.326,249.806,SUCCESS
0,77.414,214.686,228.639,228.49,SUCCESS
0,89.291,214.38,230.927,232.854,SUCCESS
1,74.769,198.697,250.285,306.463,SUCCESS
2,78.919,221.046,232.184,287.701,SUCCESS
2,84.71,228.818,237.725,245.064,SUCCESS
1,79.349,211.987,262.303,283.301,SUCCESS
1,74.738,203.279,235.881,286.408,SUCCESS
2,95.621,221.018,232.987,247.297,SUCCESS
0,81.438,198.309,262.013,214.854,SUCCESS
2,82.486,221.316,220.882,290.209,SUCCESS
2,91.16,218.756,224.974,234.231,SUCCESS
0,84.296,197.77,244.871,234.462,SUCCESS
0,79.908,205.439,220.488,227.69,SUCCESS
2,85.969,233.103,225.18,274.681,SUCCESS
1,73.352,195.963,249.448,259.853,SUCCESS
0,81.754,210.47,220.356,206.398,SUCCESS
2,80.83,219.14,225.977,260.377,SUCCESS
2,83.903,173.387,230.676,292.285,SUCCESS
2,85.641,220.638,222.426,237.466,SUCCESS
0,73.348,194.452,252.918,237.503,SUCCESS
1,98.179,198.958,234.831,297.725,SUCCESS
1,89.111,246.188,221.634,266.253,SUCCESS
0,84.066,202.051,224.448,240.389,SUCCESS
0,82.366,201.212,240.408,243.3,SUCCESS
0,88.777,205.665,230.891,205.984,SUCCESS
1,85.254,206.102,225.345,263.113,SUCCESS
1,87.454,222.541,263.708,271.132,SUCCESS
1,95.819,218.692,218.33,253.714,SUCCESS
0,81.069,206.791,229.907,243.095,SUCCESS
0,87.495,175.051,215.565,259.461,SUCCESS
0,94.354,240.415,220.545,197.453,SUCCESS
1,80.804,207.936,255.1,252.915,SUCCESS
2,82.942,204.408,224.207,306.844,SUCCESS
2,92.057,228.535,259.126,253.765,SUCCESS
1,82.428,225.149,251.36,270.308,SUCCESS
1,83.258,213.521,234.607,286.908,SUCCESS
0,90.054,206.927,223.145,210.881,SUCCESS
1,77.369,218.369,224.938,265.213,SUCCESS
2,89.56,172.052,217.86,306.422,SUCCESS
2,83.903,172.776,253.712,241.747,SUCCESS
1,74.672,204.37,236.671,289.814,SUCCESS
0,84.85,174.444,215.44,263.297,SUCCESS
1,102.415,222.167,225.957,238.301,SUCCESS
1,83.762,249.848,239.088,287.354,SUCCESS
1,96.112,193.447,239.967,291.74,SUCCESS
1,93.4,207.126,241.582,264.117,SUCCESS
2,76.533,221.057,249.416,275.395,SUCCESS
0,74.423,190.446,246.045,245.289,SUCCESS
1,82.663,204.08,247.32,257.692,SUCCESS
1,76.909,233.985,240.658,271.078,SUCCESS
2,70.774,175.519,260.362,277.064,SUCCESS
2,82.755,218.62,218.573,269.985,SUCCESS
1,78.159,195.212,223.429,267.49,SUCCESS
2,70.857,201.745,239.503,281.74,SUCCESS
0,79.305,238.387,223.145,226.024,SUCCESS
0,83.562,230.238,234.553,242.091,SUCCESS
1,83.547,220.458,236.922,284.811,SUCCESS
2,73.818,213.293,260.811,310.5,SUCCESS
2,86.006,227.03,246.89,242.223,SUCCESS
0,79.181,184.377,254.877,233.746,SUCCESS
0,84.894,207.719,217.444,275.175,SUCCESS
0,84.343,217.695,235.011,217.614,SUCCESS
2,78.955,183.174,230.414,282.212,SUCCESS
0,82.801,176.615,229.835,203.363,SUCCESS
1,77.987,214.303,266.981,279.526,SUCCESS
1,93.671,234.122,239.081,303.376,SUCCESS
1,80.23,188.29,228.282,270.181,SUCCESS
1,83.843,219.094,240.866,274.628,SUCCESS
1,78.287,222.549,338.097,254.505,SUCCESS
2,91.972,196.742,233.455,302.54,SUCCESS
1,87.088,190.867,237.92,249.683,SUCCESS
2,75.981,195.129,264.067,282.248,SUCCESS
0,79.851,210.075,223.334,263.421,SUCCESS
1,90.086,212.312,245.638,247.996,SUCCESS
2,74.342,232.117,246.309,270.464,SUCCESS
0,84.301,182.743,225.379,263.218,SUCCESS
1,91.473,209.979,230.215,235.193,SUCCESS
0,74.794,199.67,262.72,250.883,SUCCESS
1,77.738,201.499,220.278,297.236,SUCCESS
1,94.922,218.649,240.111,240.129,SUCCESS
1,85.617,216.452,238.938,264.856,SUCCESS
0,89.953,220.78,242.354,280.842,SUCCESS
2,100.686,212.093,231.399,258.257,SUCCESS
1,78.366,210.212,230.33,282.545,SUCCESS
2,90.41,175.548,217.438,309.422,SUCCESS
0,89.628,214.727,227.639,206.354,SUCCESS
2,79.714,214.983,256.878,262.453,SUCCESS
2,99.577,221.77,234.386,297.311,SUCCESS
2,87.119,182.808,230.584,238.429,SUCCESS
0,77.047,214.258,256.296,247.712,SUCCESS
0,95.166,177.194,232.514,268.584,SUCCESS
0,91.778,215.977,277.212,204.461,SUCCESS
0,84.888,248.392,224.887,239.707,SUCCESS
0,82.998,224.929,247.439,265.289,SUCCESS
0,89.325,180.527,252.837,206.191,SUCCESS
0,81.785,207.545,266.99,234.241,SUCCESS
0,90.859,222.484,258.232,280.51,SUCCESS
1,84.941,175.722,253.324,234.703,SUCCESS
2,84.811,238.949,234.764,274.089,SUCCESS
0,78.872,191.15,251.627,253.474,SUCCESS
0,87.983,204.244,231.483,239.595,SUCCESS
1,75.457,207.17,241.269,278.229,SUCCESS
0,84.706,197.352,240.605,269.669,SUCCESS
0,81.722,184.341,264.212,208.075,SUCCESS
2,75.845,221.909,247.53,272.537,SUCCESS
2,83.198,206.321,251.689,280.666,SUCCESS
2,82.53,170.354,242.222,240.169,SUCCESS
0,84.485,243.174,228.169,240.764,SUCCESS
1,88.742,173.037,235.662,297.211,SUCCESS
2,86.401,209.323,240.379,238.684,SUCCESS
1,87.162,220.839,231.471,286.169,SUCCESS
2,78.488,176.356,222.979,311.048,SUCCESS
1,86.777,241.45,241.706,282.986,SUCCESS
1,94.112,228.362,264.685,248.608,SUCCESS
2,80.632,218.961,246.15,277.162,SUCCESS
2,81.074,226.142,234.796,283.995,SUCCESS
1,82.64,216.573,234.344,240.914,SUCCESS
2,75.589,183.789,271.568,263.163,SUCCESS
0,79.926,197.313,229.554,279.423,SUCCESS
1,87.237,201.514,234.674,250.378,SUCCESS
0,76.799,195.943,262.746,224.655,SUCCESS
1,81.598,204.983,223.38,290.922,SUCCESS
0,91.954,250.93,257.796,212.703,SUCCESS
1,74.552,203.787,251.187,266.882,SUCCESS
1,81.448,219.314,222.454,302.486,SUCCESS
2,91.265,211.828,225.224,232.173,SUCCESS
0,79.78,220.018,259.327,221.275,SUCCESS
2,83.172,221.878,220.561,306.278,SUCCESS
0,95.533,218.664,239.427,210.702,SUCCESS
2,78.507,191.423,266.001,279.92,SUCCESS
1,87.281,170.629,234.194,290.262,SUCCESS
0,96.071,211.24,298.967,207.44,SUCCESS
0,80.339,233.849,262.342,250.834,SUCCESS
0,97.115,204.577,229.463,281.37,SUCCESS
1,89.532,193.728,240.688,251.273,SUCCESS
1,73.296,220.377,258.618,262.665,SUCCESS
2,85.883,206.147,239.281,293.236,SUCCESS
1,79.602,165.989,246.007,270.109,SUCCESS
1,81.035,208.001,249.968,292.714,SUCCESS
1,80.933,181.966,239.873,288.657,SUCCESS
1,81.654,224.057,230.433,261.817,SUCCESS
2,84.215,229.841,247.071,270.798,SUCCESS
2,74.848,190.01,318.949,260.006,SUCCESS
1,78.847,229.327,222.246,295.34,SUCCESS
0,104.921,226.609,239.832,213.065,SUCCESS
0,76.017,185.793,251.369,221.82,SUCCESS
1,73.98,210.611,218.559,275.82,SUCCESS
0,79.466,207.189,245.369,239.379,SUCCESS
2,82.446,196.032,249.321,275.554,SUCCESS
0,77.886,233.154,218.243,250.597,SUCCESS
2,82.304,219.154,237.983,265.306,SUCCESS
2,85.56,170.244,248.682,280.615,SUCCESS
2,79.698,203.23,230.081,279.126,SUCCESS
0,101.995,214.849,236.128,229.876,SUCCESS
2,81.497,201.291,273.11,260.339,SUCCESS
2,81.3,217.518,216.827,300.508,SUCCESS
1,88.828,218.955,250.475,234.464,SUCCESS
1,72.137,202.671,246.968,293.22,SUCCESS
