challenge,tgen,tsplit,tsign,tver,resWithNonces
0,23.358,55.722,42.57,45.482,SUCCESS
2,34.264,84.947,51.689,54.344,SUCCESS
1,26.573,58.906,53.978,66.78,SUCCESS
1,25.821,63.726,41.368,52.395,SUCCESS
2,32.838,75.157,56.913,56.84,SUCCESS
2,37.972,89.032,59.819,57.778,SUCCESS
2,21.887,56.983,42.5,51.874,SUCCESS
0,34.37,73.819,47.038,47.732,SUCCESS
0,21.079,56.805,53.882,64.246,SUCCESS
1,25.033,63.925,42.763,50.613,SUCCESS
0,32.438,88.049,48.064,52.805,SUCCESS
2,26.183,70.851,55.741,72.305,SUCCESS
0,25.994,63.49,43.293,50.916,SUCCESS
1,29.051,80.644,55.116,58.505,SUCCESS
1,34.387,77.3,55.959,53.338,SUCCESS
2,24.394,60.92,42.654,55.142,SUCCESS
0,31.884,70.447,41.654,51.628,SUCCESS
1,36.213,87.839,59.175,73.234,SUCCESS
1,22.847,57.112,44.378,68.916,SUCCESS
0,26.798,66.855,44.797,52.812,SUCCESS
1,22.085,61.257,48.303,71.163,SUCCESS
2,28.596,71.559,46.898,69.519,SUCCESS
1,25.106,69.03,41.876,54.554,SUCCESS
1,27.017,62.522,44.327,52.425,SUCCESS
2,33.923,81.771,55.112,69.365,SUCCESS
0,25.384,63.816,51.191,69.143,SUCCESS
0,34.075,79.032,43.184,51.597,SUCCESS
2,31.653,80.695,55.377,73.16,SUCCESS
1,26.914,56.712,42.991,65.888,SUCCESS
2,25.586,65.945,43.889,55.068,SUCCESS
1,29.293,73.46,56.602,61.575,SUCCESS
2,27.483,64.987,46.146,75.644,SUCCESS
0,24.874,59.458,41.826,47.67,SUCCESS
0,32.85,84.339,58.167,56.765,SUCCESS
2,24.686,61.28,50.779,77.475,SUCCESS
0,24.728,52.1,43.029,45.951,SUCCESS
2,29.276,87.126,56.85,67.293,SUCCESS
1,30.255,82.421,56.368,70.619,SUCCESS
0,23.423,62.082,42.378,49.383,SUCCESS
0,38.701,79.689,47.269,47.858,SUCCESS
0,26.185,78.282,56.847,68.848,SUCCESS
0,27.037,62.985,42.294,48.233,SUCCESS
0,29.712,70.133,43.004,48.581,SUCCESS
1,25.62,75.656,58.625,74.617,SUCCESS
1,23.082,51.363,43.069,52.677,SUCCESS
2,35.182,82.481,56.006,67.713,SUCCESS
0,24.325,80.189,56.733,66.862,SUCCESS
2,27.242,63.03,42.35,51.722,SUCCESS
1,30.265,77.885,48.377,53.76,SUCCESS
2,27.03,60.261,41.724,52.078,SUCCESS
1,30.169,84.957,58.434,59.911,SUCCESS
2,32.16,56.456,46.794,57.14,SUCCESS
0,28.921,73.76,55.925,62.662,SUCCESS
1,33.176,78.574,41.709,50.465,SUCCESS
1,26.333,81.089,56.823,71.293,SUCCESS
2,26.094,63.767,42.97,53.031,SUCCESS
0,23.157,70.929,48.137,50.294,SUCCESS
1,31.995,74.484,55.554,65.825,SUCCESS
0,25.206,81.388,61.15,67.113,SUCCESS
0,22.649,59.092,42.638,49.756,SUCCESS
2,31.706,81.002,41.276,53.227,SUCCESS
2,20.476,52.207,42.471,53.624,SUCCESS
0,38.574,94.384,57.402,63.333,SUCCESS
0,22.463,56.203,45.712,62.213,SUCCESS
2,31.212,74.876,43.44,52.175,SUCCESS
0,30.937,84.699,57.394,66.526,SUCCESS
1,27.918,78.15,56.322,64.947,SUCCESS
2,26.134,65.498,45.225,56.323,SUCCESS
0,29.472,61.661,41.649,49.339,SUCCESS
1,24.652,64.444,43.24,58.279,SUCCESS
0,33.557,86.717,54.385,46.304,SUCCESS
2,24.176,75.572,59.738,72.67,SUCCESS
1,28.023,55.267,42.267,51.689,SUCCESS
2,29.683,69.164,45.907,53.422,SUCCESS
1,30.765,88.042,57.006,75.146,SUCCESS
1,25.181,63.998,42.254,53.598,SUCCESS
1,29.111,71.062,44.888,55.456,SUCCESS
0,33.03,67.463,43.437,55.407,SUCCESS
1,20.961,49.569,43.363,50.73,SUCCESS
0,24.334,57.897,43.986,50.337,SUCCESS
2,23.242,54.503,42.637,51.317,SUCCESS
1,33.682,59.078,45.121,54.198,SUCCESS
0,25.366,78.137,58.771,66.454,SUCCESS
2,25.447,62.755,43.444,55.591,SUCCESS
0,29.779,71.287,42.293,52.144,SUCCESS
0,32.894,86.003,56.886,68.782,SUCCESS
0,25.389,61.765,43.083,51.627,SUCCESS
2,28.346,64.519,43.998,68.243,SUCCESS
0,23.659,60.676,43.512,54.686,SUCCESS
2,26.881,66.035,43.812,53.78,SUCCESS
0,29.598,77.688,60.163,56.38,SUCCESS
2,28.758,68.78,58.159,80.927,SUCCESS
0,25.515,60.4,42.899,50.178,SUCCESS
1,33.797,68.772,46.229,51.646,SUCCESS
2,33.488,69.791,55.773,65.902,SUCCESS
2,25.673,60.752,42.894,68.533,SUCCESS
2,30.171,72.209,42.407,54.189,SUCCESS
2,34.036,77.709,60.701,70.109,SUCCESS
0,26.197,63.719,42.715,52.24,SUCCESS
0,31.078,70.252,42.226,48.819,SUCCESS
2,27.371,70.267,55.878,67.98,SUCCESS
0,24.41,73.069,56.688,62.378,SUCCESS
2,33.866,63.598,42.378,54.206,SUCCESS
2,34.057,79.467,54.281,52.495,SUCCESS
0,27.25,67.425,42.73,50.243,SUCCESS
1,32.454,84.727,57.166,67.091,SUCCESS
2,19.55,47.487,42.839,64.008,SUCCESS
0,23.028,59.554,43.045,45.617,SUCCESS
1,34.768,85.892,57.436,72.828,SUCCESS
1,26.686,80.715,61.346,71.468,SUCCESS
1,26.666,64.788,42.92,52.242,SUCCESS
2,36.065,77.704,43.645,54.252,SUCCESS
2,25.119,61.916,42.034,57.048,SUCCESS
1,39.145,73.042,40.802,51.443,SUCCESS
1,23.628,59.799,42.371,53.845,SUCCESS
0,33.284,85.555,43.313,50.472,SUCCESS
1,24.426,61.514,41.701,55.587,SUCCESS
2,35.833,94.261,58.204,62.41,SUCCESS
0,25.283,65.361,45.726,69.644,SUCCESS
2,26.039,56.168,42.201,51.729,SUCCESS
2,30.679,75.652,55.981,67.211,SUCCESS
0,24.572,64.125,42.219,58.062,SUCCESS
2,24.269,61.603,41.981,53.253,SUCCESS
0,33.157,71.211,41.644,49.266,SUCCESS
2,24.288,57.875,42.441,51.403,SUCCESS
1,29.525,75.437,56.315,53.746,SUCCESS
1,28.099,85.152,59.284,71.518,SUCCESS
2,24.701,53.65,42.174,53.924,SUCCESS
1,31.756,67.942,44.565,50.366,SUCCESS
2,30.065,82.93,52.683,51.88,SUCCESS
1,27.153,66.417,42.21,51.768,SUCCESS
2,32.812,69.184,42.323,54.142,SUCCESS
2,28.809,57.446,42.777,50.063,SUCCESS
2,30.838,75.731,50.857,51.684,SUCCESS
1,31.142,61.264,43.025,54.78,SUCCESS
1,26.322,65.172,57.703,55.092,SUCCESS
1,31.747,75.535,44.46,50.237,SUCCESS
2,31.629,83.599,55.531,69.758,SUCCESS
0,26.502,64.943,46.057,63.002,SUCCESS
0,25.955,64.437,40.965,49.861,SUCCESS
0,29.725,78.474,56.986,62.743,SUCCESS
0,24.976,83.632,60.946,68.839,SUCCESS
0,22.185,53.802,45.475,51.022,SUCCESS
1,30.386,82.696,47.846,51.747,SUCCESS
2,28.62,55.762,41.835,51.214,SUCCESS
1,34.678,94.282,59.739,74.057,SUCCESS
2,24.907,65.987,53.002,71.741,SUCCESS
1,22.771,58.08,42.96,54.31,SUCCESS
0,32.202,83.469,57.789,60.699,SUCCESS
1,25.588,52.794,52.292,65.458,SUCCESS
1,26.379,64.855,43.338,54.529,SUCCESS
0,31.531,87.907,45.484,48.98,SUCCESS
2,23.435,63.074,43.859,53.279,SUCCESS
0,28.124,80.148,60.177,71.648,SUCCESS
0,28.895,73.359,55.432,70.117,SUCCESS
1,25.031,64.71,41.657,57.074,SUCCESS
2,29.159,79.417,43.459,56.086,SUCCESS
0,25.821,76.756,56.696,69.461,SUCCESS
0,25.626,59.47,42.691,47.626,SUCCESS
2,40.702,71.495,47.778,50.969,SUCCESS
1,21.348,56.624,55.646,68.781,SUCCESS
1,26.174,70.058,42.093,53.98,SUCCESS
0,32.129,80.151,54.322,50.216,SUCCESS
1,33.258,84.151,57.074,58.481,SUCCESS
2,24.203,60.53,42.044,49.154,SUCCESS
1,34.974,76.855,41.698,52.03,SUCCESS
0,22.792,60.797,41.139,51.871,SUCCESS
1,32.496,92.978,43.288,53.41,SUCCESS
0,25.24,65.649,42.447,50.442,SUCCESS
0,38.076,87.055,52.62,51.437,SUCCESS
0,23.296,70.612,57.345,63.773,SUCCESS
1,27.185,60.004,42.122,52.758,SUCCESS
0,30.989,79.505,47.53,50.366,SUCCESS
2,33.643,80.252,50.65,58.351,SUCCESS
0,27.447,69.609,42.529,48.951,SUCCESS
1,20.479,51.822,42.46,49.417,SUCCESS
2,25.456,65.157,45.303,51.797,SUCCESS
0,26.341,57.636,42.775,47.984,SUCCESS
2,22.13,58.853,42.531,51.551,SUCCESS
1,26.727,65.334,43.64,55.982,SUCCESS
2,20.378,56.899,41.914,53.54,SUCCESS
0,42.243,66.217,40.851,51.403,SUCCESS
0,25.423,55.746,43.439,47.434,SUCCESS
2,33.946,78.843,44.514,55.259,SUCCESS
0,22.267,58.001,43.368,52.049,SUCCESS
1,36.407,82.534,55.771,56.377,SUCCESS
1,22.446,54.228,41.718,60.97,SUCCESS
1,23.394,56.75,43.359,48.137,SUCCESS
2,29.165,77.531,57.292,69.451,SUCCESS
1,26.659,55.807,44.535,61.811,SUCCESS
0,25.66,67.412,44.028,50.97,SUCCESS
2,31.215,71.08,42.13,51.367,SUCCESS
1,24.54,64.795,42.349,53.573,SUCCESS
0,28.126,79.48,55.688,55.336,SUCCESS
1,29.932,84.703,58.074,68.315,SUCCESS
2,28.489,66.9,43.1,53.346,SUCCESS
0,28.169,62.31,44.216,47.69,SUCCESS
2,22.14,69.052,56.519,65.685,SUCCESS
0,24.129,57.823,45.818,45.519,SUCCESS
2,27.027,66.849,47.939,55.456,SUCCESS
0,38.09,93.453,54.794,50.225,SUCCESS
0,24.822,56.05,43.689,46.259,SUCCESS
0,38.538,94.732,46.658,47.717,SUCCESS
1,25.186,76.2,55.02,72.408,SUCCESS
1,24.86,58.326,43.167,49.707,SUCCESS
0,31.586,72.242,44.962,50.824,SUCCESS
1,35.356,86.368,56.44,71.218,SUCCESS
0,22.998,56.508,42.151,47.228,SUCCESS
1,32.661,69.019,44.263,55.562,SUCCESS
0,32.035,82.427,54.951,52.238,SUCCESS
2,27.571,55.443,43.975,51.738,SUCCESS
0,23.778,51.79,41.4,50.004,SUCCESS
0,23.634,59.988,41.558,48.911,SUCCESS
0,38.388,60.298,42.95,47.562,SUCCESS
2,26.036,69.411,55.413,67.493,SUCCESS
2,23.441,66.395,43.773,53.044,SUCCESS
0,28.129,60.869,42.759,48.573,SUCCESS
0,36.231,88.645,58.681,66.556,SUCCESS
2,22.212,55.697,43.398,54.449,SUCCESS
1,31.373,67.668,45.757,49.765,SUCCESS
1,35.222,90.297,44.841,54.07,SUCCESS
1,23.955,54.308,42.015,49.693,SUCCESS
2,29.469,65.655,42.798,52.118,SUCCESS
2,22.641,54.431,52.694,73.399,SUCCESS
1,26.137,76.12,42.23,52.25,SUCCESS
2,30.033,69.109,49.393,58.469,SUCCESS
0,28.393,73.497,58.491,67.678,SUCCESS
2,24.515,59.502,42.996,53.235,SUCCESS
2,29.459,65.956,42.432,53.053,SUCCESS
0,30.56,64.122,56.996,68.301,SUCCESS
2,26.278,56.539,42.772,52.437,SUCCESS
0,27.395,75.925,44.015,51.234,SUCCESS
0,29.638,72.94,53.347,51.134,SUCCESS
2,24.456,61.605,43.809,50.844,SUCCESS
1,26.056,59.603,40.871,51.034,SUCCESS
0,26.144,63.06,42.947,47.72,SUCCESS
1,31.128,86.368,48.807,51.607,SUCCESS
2,26.057,73.096,56.583,74.794,SUCCESS
2,24.985,64.58,43.486,58.119,SUCCESS
2,23.64,64.516,43.607,55.891,SUCCESS
1,32.348,74.781,54.917,53.91,SUCCESS
0,22.585,57.64,42.384,49.202,SUCCESS
1,32.519,54.693,41.908,52.258,SUCCESS
2,22.251,65.993,57.532,70.561,SUCCESS
0,25.061,64.341,42.494,50.888,SUCCESS
1,32.204,65.724,42.356,58.323,SUCCESS
1,31.951,63.078,43.858,66.784,SUCCESS
1,23.76,52.784,43.306,55.248,SUCCESS
2,25.598,51.309,43.012,51.708,SUCCESS
0,34.651,88.434,56.228,69.508,SUCCESS
0,23.532,57.543,45.885,63.591,SUCCESS
0,25.327,65.512,43.643,50.544,SUCCESS
0,31.801,67.876,50.143,64.682,SUCCESS
1,25.906,60.088,46.867,70.263,SUCCESS
0,25.3,64.165,41.55,49.623,SUCCESS
1,27.768,62.853,54.607,60.144,SUCCESS
2,35.848,70.51,56.316,65.761,SUCCESS
1,27.256,70.714,42.865,59.749,SUCCESS
1,31.261,73.749,45.834,52.867,SUCCESS
2,32.471,84.101,57.064,71.539,SUCCESS
2,28.839,64.847,43.464,53.694,SUCCESS
2,24.47,64.871,41.189,54.757,SUCCESS
0,30.041,74.654,55.903,61.961,SUCCESS
1,22.991,53.685,42.538,53.09,SUCCESS
1,25.302,59.471,42.045,50.762,SUCCESS
1,30.651,85.111,56.013,73.769,SUCCESS
2,26.981,71.573,42.694,60.355,SUCCESS
0,29.05,53.969,42.27,48.572,SUCCESS
0,27.872,93.645,55.974,71.333,SUCCESS
1,26.768,64.253,43.089,69.971,SUCCESS
0,20.665,49.314,43.139,46.873,SUCCESS
0,27.719,58.019,42.24,48.234,SUCCESS
2,24.867,64.938,45.884,52.493,SUCCESS
1,35.698,77.194,42.779,55.124,SUCCESS
0,33.253,87.826,57.219,69.287,SUCCESS
2,23.368,53.034,41.381,56.064,SUCCESS
1,20.58,53.915,42.73,51.252,SUCCESS
1,30.214,64.549,42.53,59.441,SUCCESS
0,25.248,69.165,45.583,51.943,SUCCESS
2,23.703,57.802,43.2,53.504,SUCCESS
0,27.44,63.865,43.153,54.142,SUCCESS
0,24.73,53.226,45.261,48.95,SUCCESS
2,25.983,78.239,56.578,71.735,SUCCESS
0,25.887,67.095,43.223,53.749,SUCCESS
0,26.698,65.076,43.587,50.005,SUCCESS
2,38.657,79.956,53.885,68.094,SUCCESS
2,23.969,66.158,45.825,74.997,SUCCESS
0,23.3,61.248,43.733,54.034,SUCCESS
0,33.028,81.809,55.684,63.966,SUCCESS
0,26.569,62.342,50.258,68.784,SUCCESS
1,26.828,67.177,43.022,54.669,SUCCESS
1,23.748,59.529,53.483,58.97,SUCCESS
0,26.03,64.86,55.279,64.585,SUCCESS
0,29.868,61.88,43.281,49.041,SUCCESS
1,28.092,62.447,44.275,54.026,SUCCESS
1,34.093,105.469,59.114,75.3,SUCCESS
1,21.15,53.356,47.905,65.693,SUCCESS
2,32.891,61.775,43.145,53.43,SUCCESS
2,37.562,76.671,56.578,68.173,SUCCESS
1,23.926,65.351,54.824,69.149,SUCCESS
0,26.078,62.424,42.861,48.201,SUCCESS
1,31.765,78.135,57.323,52.167,SUCCESS
2,33.549,87.615,58.042,60.094,SUCCESS
0,24.283,59.2,42.13,48.716,SUCCESS
2,27.894,68.957,48.25,51.509,SUCCESS
2,27.2,78.169,55.757,73.006,SUCCESS
1,23.872,63.001,42.949,55.928,SUCCESS
2,28.717,66.144,44.396,53.631,SUCCESS
0,35.577,85.308,42.6,56.727,SUCCESS
0,24.305,61.3,44.49,54.258,SUCCESS
1,23.916,64.66,43.686,58.329,SUCCESS
2,31.919,79.247,52.733,59.467,SUCCESS
0,24.265,65.058,54.825,64.42,SUCCESS
1,26.781,62.659,43.368,54.346,SUCCESS
2,32.006,68.773,45.299,52.81,SUCCESS
1,26.758,75.645,59.96,71.625,SUCCESS
0,25.236,55.046,43.45,48.63,SUCCESS
1,34.707,65.499,42.304,55.05,SUCCESS
0,23.366,77.992,55.155,66.288,SUCCESS
0,23.704,63.462,42.044,50.156,SUCCESS
2,23.606,74.747,54.409,60.313,SUCCESS
2,31.455,74.274,56.069,67.521,SUCCESS
2,34.232,86.835,45.566,56.475,SUCCESS
2,35.267,102.612,56.609,68.879,SUCCESS
0,21.641,57.791,41.121,49.695,SUCCESS
2,31.451,73.393,41.888,49.891,SUCCESS
1,31.388,79.374,56.11,69.698,SUCCESS
0,25.829,78.438,55.783,69.971,SUCCESS
1,24.553,64.627,41.87,52.769,SUCCESS
1,35.481,83.559,57.939,56.968,SUCCESS
2,37.656,90.37,57.098,70.65,SUCCESS
2,22.319,63.677,42.74,56.815,SUCCESS
1,25.258,62.646,43.108,53.563,SUCCESS
2,27.857,57.369,41.844,52.239,SUCCESS
1,24.835,58.077,42.049,51.334,SUCCESS
2,32.279,62.731,43.094,56.139,SUCCESS
1,31.056,86.489,59.281,63.126,SUCCESS
1,23.861,62.568,43.499,67.949,SUCCESS
0,27.113,64.064,43.843,52.302,SUCCESS
2,32.706,82.454,57.095,73.554,SUCCESS
2,23.543,56.801,44.779,69.287,SUCCESS
1,26.257,66.858,45.268,55.196,SUCCESS
0,27.758,67.864,56.933,55.867,SUCCESS
2,27.881,67.601,48.646,72.526,SUCCESS
2,24.8,60.255,44.316,52.103,SUCCESS
2,34.8,75.974,55.789,63.534,SUCCESS
0,21.27,53.238,42.583,50.356,SUCCESS
2,39.974,76.748,44.51,52.852,SUCCESS
1,31.784,72.728,44.611,65.199,SUCCESS
1,25.935,62.524,45.616,59.277,SUCCESS
1,24.334,66.784,47.592,54.594,SUCCESS
2,28.653,72.382,57.814,54.569,SUCCESS
1,23.975,62.969,54.437,72.056,SUCCESS
2,22.852,60.784,44.583,52.205,SUCCESS
1,21.336,63.617,47.237,65.181,SUCCESS
2,22.752,66.944,50.114,75.425,SUCCESS
2,27.26,63.713,49.675,60.442,SUCCESS
0,22.485,56.255,45.118,67.48,SUCCESS
1,24.549,73.147,43.815,54.395,SUCCESS
2,28.53,75.523,54.964,63.252,SUCCESS
0,29.82,72.885,52.194,68.224,SUCCESS
0,25.771,67.22,41.914,49.29,SUCCESS
0,24.368,72.512,57.314,55.122,SUCCESS
2,26.454,72.897,56.787,78.79,SUCCESS
1,26.045,66.558,51.191,50.475,SUCCESS
1,24.328,84.357,57.162,73.034,SUCCESS
0,26.015,60.77,41.079,49.036,SUCCESS
1,28.135,77.246,53.009,56.403,SUCCESS
1,30.169,79.416,56.228,67.798,SUCCESS
2,26.159,64.081,55.49,74.629,SUCCESS
1,26.853,83.395,44.104,53.553,SUCCESS
0,34.575,82.173,56.239,62.242,SUCCESS
2,27.398,77.084,45.624,53.485,SUCCESS
1,28.316,85.337,57.93,69.287,SUCCESS
2,24.66,82.904,52.662,53.077,SUCCESS
0,31.231,85.156,59.039,87.806,SUCCESS
1,25.05,76.426,48.734,56.172,SUCCESS
1,26.704,101.151,57.272,71.34,SUCCESS
2,24.139,66.897,42.059,52.329,SUCCESS
2,29.293,66.185,50.247,56.381,SUCCESS
0,29.555,74.213,56.748,62.671,SUCCESS
0,27.608,64.619,56.505,79.072,SUCCESS
0,32.829,72.134,42.838,51.809,SUCCESS
0,33.663,85.087,56.368,72.767,SUCCESS
1,27.338,81.316,45.245,57.467,SUCCESS
1,31.078,97.417,58.275,72.464,SUCCESS
0,23.292,63.08,43.143,49.868,SUCCESS
2,26.918,84.56,50.083,53.263,SUCCESS
1,29.576,81.619,55.988,66.173,SUCCESS
0,26.868,66.611,43.902,59.218,SUCCESS
0,28.42,73.369,42.416,47.521,SUCCESS
2,30.648,83.438,57.588,71.953,SUCCESS
1,24.135,68.765,50.72,51.213,SUCCESS
0,25.725,90.992,64.783,86.054,SUCCESS
1,22.003,57.851,45.191,61.321,SUCCESS
2,31.599,60.543,43.104,51.29,SUCCESS
0,27.129,71.468,56.977,62.791,SUCCESS
1,31.824,88.714,57.659,74.141,SUCCESS
2,23.184,73.538,53.693,54.195,SUCCESS
1,24.975,91.385,57.954,71.69,SUCCESS
2,23.377,68.48,52.566,53.613,SUCCESS
1,23.118,77.999,57.586,70.188,SUCCESS
0,23.796,58.413,42.474,49.365,SUCCESS
1,33.533,92.161,49.284,55.065,SUCCESS
2,24.519,63.511,54.219,72.307,SUCCESS
0,26.94,72.03,42.796,49.164,SUCCESS
1,29.596,68.572,60.259,74.061,SUCCESS
2,24.827,65.617,54.211,70.749,SUCCESS
0,30.111,74.147,50.906,52.642,SUCCESS
0,22.046,69.179,55.747,73.109,SUCCESS
0,28.929,71.453,44.01,53.776,SUCCESS
2,29.223,77.133,41.795,52.448,SUCCESS
1,27.438,76.874,57.154,69.039,SUCCESS
2,26.481,51.844,48.292,70.304,SUCCESS
0,36.645,63.933,43.065,47.994,SUCCESS
1,27.661,77.531,56.042,74.584,SUCCESS
0,35.045,81.273,42.54,48.167,SUCCESS
0,29.678,86.094,58.307,67.523,SUCCESS
1,22.569,60.776,41.504,64.633,SUCCESS
1,22.683,58.914,42.151,51.241,SUCCESS
2,32.029,81.943,73.96,183.163,SUCCESS
1,55.63,233.543,100.735,150.281,SUCCESS
0,46.405,137.289,53.175,109.824,SUCCESS
1,25.985,80.997,60.601,70.028,SUCCESS
2,23.568,63.479,41.772,52.132,SUCCESS
1,30.893,65.832,56.162,65.997,SUCCESS
0,23.258,66.152,50.46,58.002,SUCCESS
2,22.644,56.716,41.163,50.856,SUCCESS
2,29.107,81.675,57.737,71.856,SUCCESS
1,25.011,63.189,42.019,52.984,SUCCESS
2,25.055,57.509,42.273,54.508,SUCCESS
1,31.317,90.901,55.517,72.431,SUCCESS
0,24.057,64.185,49.061,53.179,SUCCESS
1,25.491,84.201,51.304,51.741,SUCCESS
2,24.742,58.969,54.338,67.78,SUCCESS
0,24.048,66.364,52.462,56.538,SUCCESS
0,21.216,59.707,44.871,60.993,SUCCESS
2,20.313,53.309,43.129,53.103,SUCCESS
1,27.003,72.399,57.201,67.049,SUCCESS
1,23.587,60.186,43.117,54.019,SUCCESS
1,22.774,60.66,42.267,53.668,SUCCESS
2,24.18,59.216,42.116,53.766,SUCCESS
0,32.229,75.816,41.407,49.757,SUCCESS
2,21.452,62.763,54.951,74.728,SUCCESS
0,21.737,49.255,43.677,48.859,SUCCESS
2,31.423,81.881,56.235,59.036,SUCCESS
1,28.38,80.972,56.073,69.558,SUCCESS
0,22.536,58.677,42.584,53.507,SUCCESS
2,29.228,71.172,58.319,69.434,SUCCESS
0,24.236,61.607,45.242,65.309,SUCCESS
2,21.915,54.056,43.011,51.751,SUCCESS
1,33,90.164,53.443,67.98,SUCCESS
2,23.097,61.02,41.381,57.424,SUCCESS
0,27.281,75.068,45.783,50.695,SUCCESS
1,24.987,79.997,55.857,71.694,SUCCESS
1,20.941,52.782,40.879,49.147,SUCCESS
2,31.775,62.785,52.73,58.907,SUCCESS
2,22.401,80.029,55.816,73.637,SUCCESS
0,25.139,62.982,44.172,66.234,SUCCESS
1,23.244,63.739,49.261,67.198,SUCCESS
0,21.268,57.137,42.59,53.818,SUCCESS
2,22.446,56.02,42.322,52.272,SUCCESS
0,28.469,75.192,57.012,62.266,SUCCESS
1,23.222,61.255,42.134,60.939,SUCCESS
1,20.252,66.218,44.143,52.746,SUCCESS
0,32.1,85.638,43.752,49.12,SUCCESS
2,22.01,57.101,41.976,50.141,SUCCESS
2,28.193,74.34,55.537,67.44,SUCCESS
1,20.714,51.722,42.631,54.143,SUCCESS
0,31.882,69.852,41.505,50.265,SUCCESS
1,28.44,69.408,54.844,66.641,SUCCESS
0,22.111,70.788,43.577,58.913,SUCCESS
2,25.955,60.133,41.988,53.231,SUCCESS
0,21.935,57.538,55.316,67.707,SUCCESS
2,22.918,53.095,42.495,50.479,SUCCESS
2,30.603,78.712,41.969,55.252,SUCCESS
0,29.698,77.395,55.993,63.843,SUCCESS
2,21.035,57.618,48.55,69.719,SUCCESS
2,26.258,66.35,55.777,66.994,SUCCESS
1,23.368,61.964,44.632,68.569,SUCCESS
2,24.762,61.841,43.424,55.226,SUCCESS
2,31.58,77.928,48.306,70.513,SUCCESS
2,20.589,58.41,55.469,65.244,SUCCESS
2,24.951,59.94,42.852,57.764,SUCCESS
0,22.672,59.869,43.555,56.375,SUCCESS
2,20.748,49.696,42.193,49.269,SUCCESS
2,32.006,72.497,41.038,52.582,SUCCESS
1,28.676,75.014,56.347,71.143,SUCCESS
0,25.442,63.769,41.901,51.607,SUCCESS
2,24.665,56.5,49.264,48.576,SUCCESS
2,32.893,83.594,57.492,55.514,SUCCESS
2,25.173,63.037,42.269,53.754,SUCCESS
1,28.361,72.588,55.288,65.758,SUCCESS
2,22.961,59.159,42.883,53.711,SUCCESS
1,30.491,67.751,41.824,52.932,SUCCESS
1,26.691,75.107,55.421,68.705,SUCCESS
0,23.239,64.63,55.15,65.73,SUCCESS
2,27.661,64.925,42.291,51.024,SUCCESS
1,24.304,72.206,56.287,70.947,SUCCESS
0,24.622,52.619,53.597,55.653,SUCCESS
2,25.001,66.051,51.748,72.807,SUCCESS
2,22.036,54.733,42.286,50.044,SUCCESS
1,33.219,87.191,56.822,56.102,SUCCESS
1,23.024,64.746,47.03,68.015,SUCCESS
1,21.491,54.051,41.828,50.653,SUCCESS
1,30.1,68.458,40.315,55.168,SUCCESS
0,24.065,63.493,42.639,52.052,SUCCESS
0,28.896,68.715,41.19,46.886,SUCCESS
1,27.08,76,56.648,71.154,SUCCESS
0,22.195,56.739,42.394,48.25,SUCCESS
2,27.975,75.501,55.89,51.957,SUCCESS
2,22.484,68.345,54.402,75.823,SUCCESS
1,22.812,63.241,41.872,53.383,SUCCESS
0,28.499,72.18,56.695,53.903,SUCCESS
1,23.685,58.893,42.427,66.213,SUCCESS
0,23.684,61.202,41.716,48.65,SUCCESS
1,27.12,66.988,56.015,66.655,SUCCESS
1,24.029,62.814,46.432,69.695,SUCCESS
1,34.002,78.804,41.649,54.076,SUCCESS
2,26.932,81.452,57.568,73.753,SUCCESS
0,26.94,66.727,48.307,48.997,SUCCESS
0,23.134,61.528,53.634,64.498,SUCCESS
0,21.9,57.689,41.68,47.861,SUCCESS
1,31.475,81.211,45.493,53.863,SUCCESS
0,23.55,58.229,45.433,63.962,SUCCESS
2,25.434,66.557,43.036,55.785,SUCCESS
1,24.46,59.821,43.345,67.707,SUCCESS
0,20.318,51.052,42.077,46.983,SUCCESS
0,29.633,56.684,41.535,52.767,SUCCESS
1,30.878,81.62,56.002,67.691,SUCCESS
2,25.211,65.076,40.813,56.327,SUCCESS
2,29.455,61.566,41.481,53.186,SUCCESS
1,31.397,79.749,41.284,53.831,SUCCESS
2,21.971,56.762,42.527,49.285,SUCCESS
0,28.682,78.354,42.474,48.258,SUCCESS
0,20.318,51.366,42.379,44.954,SUCCESS
2,27.565,73.251,55.257,70.634,SUCCESS
2,24.618,65.195,42.801,52.494,SUCCESS
0,30.867,63.434,42.626,50.611,SUCCESS
2,26.897,80.65,56.664,68.98,SUCCESS
0,20.31,53.576,42.235,48.625,SUCCESS
2,28.608,73.529,56.396,64.969,SUCCESS
2,20.365,50.134,43.088,60.402,SUCCESS
2,23.379,59.215,43.369,65.565,SUCCESS
1,24.989,64.538,43.138,60.459,SUCCESS
0,23.323,55.067,42.08,51.35,SUCCESS
2,29.316,71.262,55.722,70.922,SUCCESS
1,23.314,64.699,42.441,53.505,SUCCESS
0,32.06,69.973,42.051,53.866,SUCCESS
0,28.17,67.055,41.169,54.322,SUCCESS
1,24.295,64.542,41.984,53.876,SUCCESS
2,31.236,83.774,44.835,52.491,SUCCESS
1,22.28,64.348,53.375,72.77,SUCCESS
0,23.558,59.484,41.816,48.848,SUCCESS
2,28.82,83.972,50.956,50.137,SUCCESS
2,26.192,70.661,55.42,72.808,SUCCESS
1,21.392,57.461,42.854,51.701,SUCCESS
0,32.102,79.453,56.054,59.704,SUCCESS
1,22.588,61.612,51.377,74.722,SUCCESS
