No,Latitude,Longitude,Speed,Date,Time
1388,53.895970,-1.949638,2.86,2013/12/09,19:13:53
1389,53.895981,-1.949767,2.85,2013/12/09,19:13:56
1390,53.895986,-1.949849,1.80,2013/12/09,19:13:59
1391,53.895991,-1.949931,1.80,2013/12/09,19:14:02
1392,53.895993,-1.949958,1.79,2013/12/09,19:14:03
1393,53.895998,-1.950082,2.72,2013/12/09,19:14:06
1394,53.896001,-1.950164,2.69,2013/12/09,19:14:08
1395,53.896006,-1.950285,2.65,2013/12/09,19:14:11
1396,53.896010,-1.950365,2.63,2013/12/09,19:14:13
1397,53.896008,-1.950524,3.48,2013/12/09,19:14:16
1398,53.896006,-1.950630,3.48,2013/12/09,19:14:18
1399,53.896011,-1.950761,2.87,2013/12/09,19:14:21
1400,53.896016,-1.950893,2.89,2013/12/09,19:14:24
1401,53.896023,-1.951016,2.70,2013/12/09,19:14:27
1402,53.896029,-1.951140,2.72,2013/12/09,19:14:30
1403,53.896039,-1.951273,2.93,2013/12/09,19:14:33
1404,53.896049,-1.951407,2.95,2013/12/09,19:14:36
1405,53.896050,-1.951493,1.88,2013/12/09,19:14:39
1406,53.896050,-1.951579,1.88,2013/12/09,19:14:42
1407,53.896058,-1.951738,3.49,2013/12/09,19:14:45
1408,53.896060,-1.951791,3.48,2013/12/09,19:14:46
1409,53.896070,-1.951915,2.74,2013/12/09,19:14:49
1410,53.896076,-1.951997,2.71,2013/12/09,19:14:51
1411,53.896089,-1.952163,3.66,2013/12/09,19:14:54
1412,53.896097,-1.952274,3.67,2013/12/09,19:14:56
1413,53.896095,-1.952426,3.32,2013/12/09,19:14:59
1414,53.896093,-1.952577,3.30,2013/12/09,19:15:02
1415,53.896090,-1.952652,1.64,2013/12/09,19:15:05
1416,53.896087,-1.952726,1.62,2013/12/09,19:15:08
1417,53.896086,-1.952751,1.64,2013/12/09,19:15:09
1418,53.896085,-1.952936,4.05,2013/12/09,19:15:12
1419,53.896085,-1.952998,4.07,2013/12/09,19:15:13
1420,53.896075,-1.953130,2.91,2013/12/09,19:15:16
1421,53.896065,-1.953261,2.89,2013/12/09,19:15:19
1422,53.896057,-1.953405,3.16,2013/12/09,19:15:22
1423,53.896049,-1.953549,3.16,2013/12/09,19:15:25
1424,53.896046,-1.953641,2.01,2013/12/09,19:15:28
1425,53.896043,-1.953732,1.99,2013/12/09,19:15:31
1426,53.896042,-1.953763,2.04,2013/12/09,19:15:32
1427,53.896043,-1.953894,2.86,2013/12/09,19:15:35
1428,53.896043,-1.953982,2.89,2013/12/09,19:15:37
1429,53.896038,-1.954092,2.41,2013/12/09,19:15:40
1430,53.896034,-1.954165,2.40,2013/12/09,19:15:42
1431,53.896036,-1.954285,2.62,2013/12/09,19:15:45
1432,53.896038,-1.954365,2.63,2013/12/09,19:15:47
1433,53.896030,-1.954493,2.81,2013/12/09,19:15:50
1434,53.896024,-1.954578,2.81,2013/12/09,19:15:52
1435,53.896012,-1.954744,3.66,2013/12/09,19:15:55
1436,53.896004,-1.954855,3.67,2013/12/09,19:15:57
1437,53.896000,-1.954958,2.26,2013/12/09,19:16:00
1438,53.895996,-1.955060,2.24,2013/12/09,19:16:03
1439,53.895991,-1.955190,2.85,2013/12/09,19:16:06
1440,53.895987,-1.955277,2.86,2013/12/09,19:16:08
1441,53.895977,-1.955423,3.21,2013/12/09,19:16:11
1442,53.895971,-1.955520,3.20,2013/12/09,19:16:13
1443,53.895959,-1.955674,3.40,2013/12/09,19:16:16
1444,53.895947,-1.955827,3.37,2013/12/09,19:16:19
1445,53.895945,-1.955944,2.56,2013/12/09,19:16:22
1446,53.895943,-1.956061,2.56,2013/12/09,19:16:25
1447,53.895942,-1.956100,2.56,2013/12/09,19:16:26
1448,53.895943,-1.956246,3.19,2013/12/09,19:16:29
1449,53.895944,-1.956393,3.21,2013/12/09,19:16:32
1450,53.895944,-1.956487,2.06,2013/12/09,19:16:35
1451,53.895945,-1.956582,2.08,2013/12/09,19:16:38
1452,53.895945,-1.956613,2.03,2013/12/09,19:16:39
1453,53.895952,-1.956686,1.62,2013/12/09,19:16:42
1454,53.895956,-1.956735,1.62,2013/12/09,19:16:44
1455,53.895979,-1.956986,5.55,2013/12/09,19:16:47
1456,53.895981,-1.957125,3.04,2013/12/09,19:16:50
1457,53.895983,-1.957264,3.04,2013/12/09,19:16:53
1458,53.895988,-1.957393,2.83,2013/12/09,19:16:56
1459,53.895993,-1.957522,2.83,2013/12/09,19:16:59
1460,53.896006,-1.957609,1.96,2013/12/09,19:17:02
1461,53.896018,-1.957697,1.97,2013/12/09,19:17:05
1462,53.896039,-1.957900,4.51,2013/12/09,19:17:08
1463,53.896046,-1.957968,4.53,2013/12/09,19:17:09
1464,53.896057,-1.958111,3.15,2013/12/09,19:17:12
1465,53.896067,-1.958255,3.17,2013/12/09,19:17:15
1466,53.896079,-1.958392,3.03,2013/12/09,19:17:18
1467,53.896090,-1.958529,3.02,2013/12/09,19:17:21
1468,53.896096,-1.958649,2.63,2013/12/09,19:17:24
1469,53.896101,-1.958770,2.65,2013/12/09,19:17:27
1470,53.896101,-1.958868,2.14,2013/12/09,19:17:30
1471,53.896101,-1.958934,2.16,2013/12/09,19:17:32
1472,53.896124,-1.959104,3.81,2013/12/09,19:17:35
1473,53.896131,-1.959161,3.82,2013/12/09,19:17:36
1474,53.896138,-1.959278,2.57,2013/12/09,19:17:39
1475,53.896144,-1.959395,2.57,2013/12/09,19:17:42
1476,53.896152,-1.959522,2.79,2013/12/09,19:17:45
1477,53.896158,-1.959606,2.78,2013/12/09,19:17:47
1478,53.896159,-1.959779,3.78,2013/12/09,19:17:50
1479,53.896159,-1.959894,3.77,2013/12/09,19:17:52
1480,53.896156,-1.960005,2.43,2013/12/09,19:17:55
1481,53.896152,-1.960117,2.45,2013/12/09,19:17:58
1482,53.896151,-1.960154,2.43,2013/12/09,19:17:59
1483,53.896146,-1.960261,2.35,2013/12/09,19:18:02
1484,53.896141,-1.960367,2.33,2013/12/09,19:18:05
1485,53.896142,-1.960465,2.14,2013/12/09,19:18:08
1486,53.896142,-1.960531,2.16,2013/12/09,19:18:10
1487,53.896142,-1.960531,0.00,2013/12/09,19:18:13
1488,53.896142,-1.960531,0.00,2013/12/09,19:18:14
1489,53.896147,-1.960810,6.10,2013/12/09,19:18:17
1490,53.896151,-1.960996,6.10,2013/12/09,19:18:19
1491,53.896153,-1.961095,2.17,2013/12/09,19:18:22
1492,53.896137,-1.961272,3.92,2013/12/09,19:18:25
1493,53.896131,-1.961331,3.93,2013/12/09,19:18:26
1494,53.896121,-1.961460,2.84,2013/12/09,19:18:29
1495,53.896115,-1.961546,2.84,2013/12/09,19:18:31
1496,53.896103,-1.961677,2.90,2013/12/09,19:18:34
1497,53.896095,-1.961765,2.92,2013/12/09,19:18:36
1498,53.896073,-1.961928,3.66,2013/12/09,19:18:39
1499,53.896058,-1.962036,3.64,2013/12/09,19:18:41
1500,53.896046,-1.962151,2.55,2013/12/09,19:18:44
1501,53.896034,-1.962265,2.53,2013/12/09,19:18:47
1502,53.896025,-1.962400,2.97,2013/12/09,19:18:50
1503,53.896019,-1.962490,2.97,2013/12/09,19:18:52
1504,53.895996,-1.962646,3.52,2013/12/09,19:18:55
1505,53.895980,-1.962750,3.53,2013/12/09,19:18:57
1506,53.895970,-1.962866,2.56,2013/12/09,19:19:00
1507,53.895959,-1.962982,2.57,2013/12/09,19:19:03
1508,53.895936,-1.963145,3.66,2013/12/09,19:19:06
1509,53.895920,-1.963253,3.65,2013/12/09,19:19:08
1510,53.895915,-1.963360,2.35,2013/12/09,19:19:11
1511,53.895910,-1.963467,2.35,2013/12/09,19:19:14
1512,53.895906,-1.963582,2.52,2013/12/09,19:19:17
1513,53.895904,-1.963659,2.53,2013/12/09,19:19:19
1514,53.895883,-1.963796,3.10,2013/12/09,19:19:22
1515,53.895876,-1.963841,3.05,2013/12/09,19:19:23
1516,53.895878,-1.964028,4.09,2013/12/09,19:19:26
1517,53.895878,-1.964091,4.13,2013/12/09,19:19:27
1518,53.895870,-1.964237,3.21,2013/12/09,19:19:30
1519,53.895865,-1.964334,3.19,2013/12/09,19:19:32
1520,53.895862,-1.964476,3.11,2013/12/09,19:19:35
1521,53.895860,-1.964570,3.08,2013/12/09,19:19:37
1522,53.895870,-1.964668,2.17,2013/12/09,19:19:40
1523,53.895876,-1.964733,2.16,2013/12/09,19:19:42
1524,53.895890,-1.964896,3.60,2013/12/09,19:19:45
1525,53.895895,-1.964950,3.59,2013/12/09,19:19:46
1526,53.895897,-1.965081,2.87,2013/12/09,19:19:49
1527,53.895898,-1.965168,2.85,2013/12/09,19:19:51
1528,53.895909,-1.965271,2.29,2013/12/09,19:19:54
1529,53.895917,-1.965340,2.31,2013/12/09,19:19:56
1530,53.895939,-1.965580,5.31,2013/12/09,19:19:59
1531,53.895946,-1.965660,5.31,2013/12/09,19:20:00
1532,53.895957,-1.965760,2.22,2013/12/09,19:20:03
1533,53.895968,-1.965860,2.22,2013/12/09,19:20:06
1534,53.895972,-1.965893,2.21,2013/12/09,19:20:07
1535,53.895992,-1.966031,3.11,2013/12/09,19:20:10
1536,53.896006,-1.966123,3.12,2013/12/09,19:20:12
1537,53.896022,-1.966311,4.15,2013/12/09,19:20:15
1538,53.896033,-1.966437,4.18,2013/12/09,19:20:17
1539,53.896042,-1.966533,2.13,2013/12/09,19:20:20
1540,53.896052,-1.966628,2.11,2013/12/09,19:20:23
1541,53.896055,-1.966660,2.13,2013/12/09,19:20:24
1542,53.896070,-1.966799,3.09,2013/12/09,19:20:27
1543,53.896080,-1.966892,3.10,2013/12/09,19:20:29
1544,53.896094,-1.967057,3.64,2013/12/09,19:20:32
1545,53.896104,-1.967167,3.65,2013/12/09,19:20:34
1546,53.896118,-1.967285,2.63,2013/12/09,19:20:37
1547,53.896132,-1.967404,2.65,2013/12/09,19:20:40
1548,53.896145,-1.967523,2.65,2013/12/09,19:20:43
1549,53.896154,-1.967602,2.64,2013/12/09,19:20:45
1550,53.896162,-1.967741,3.05,2013/12/09,19:20:48
1551,53.896165,-1.967787,3.04,2013/12/09,19:20:49
1552,53.896179,-1.967945,3.49,2013/12/09,19:20:52
1553,53.896184,-1.967998,3.52,2013/12/09,19:20:53
1554,53.896200,-1.968128,2.90,2013/12/09,19:20:56
1555,53.896211,-1.968214,2.89,2013/12/09,19:20:58
1556,53.896223,-1.968372,3.48,2013/12/09,19:21:01
1557,53.896231,-1.968478,3.50,2013/12/09,19:21:03
1558,53.896247,-1.968627,3.31,2013/12/09,19:21:06
1559,53.896262,-1.968776,3.31,2013/12/09,19:21:09
1560,53.896277,-1.968903,2.83,2013/12/09,19:21:12
1561,53.896293,-1.969031,2.86,2013/12/09,19:21:15
1562,53.896298,-1.969073,2.81,2013/12/09,19:21:16
1563,53.896312,-1.969203,2.89,2013/12/09,19:21:19
1564,53.896326,-1.969333,2.89,2013/12/09,19:21:22
1565,53.896331,-1.969376,2.87,2013/12/09,19:21:23
1566,53.896346,-1.969487,2.49,2013/12/09,19:21:26
1567,53.896361,-1.969598,2.49,2013/12/09,19:21:29
1568,53.896366,-1.969635,2.49,2013/12/09,19:21:30
1569,53.896376,-1.969736,2.24,2013/12/09,19:21:33
1570,53.896385,-1.969838,2.26,2013/12/09,19:21:36
1571,53.896402,-1.969937,2.25,2013/12/09,19:21:39
1572,53.896419,-1.970036,2.25,2013/12/09,19:21:42
1573,53.896435,-1.970148,2.52,2013/12/09,19:21:45
1574,53.896445,-1.970223,2.52,2013/12/09,19:21:47
1575,53.896469,-1.970386,3.67,2013/12/09,19:21:50
1576,53.896477,-1.970440,3.65,2013/12/09,19:21:51
1577,53.896488,-1.970579,3.07,2013/12/09,19:21:54
1578,53.896496,-1.970671,3.05,2013/12/09,19:21:56
1579,53.896519,-1.970839,3.77,2013/12/09,19:21:59
1580,53.896534,-1.970951,3.77,2013/12/09,19:22:01
1581,53.896539,-1.971053,2.24,2013/12/09,19:22:04
1582,53.896544,-1.971155,2.24,2013/12/09,19:22:07
1583,53.896554,-1.971275,2.65,2013/12/09,19:22:10
1584,53.896561,-1.971355,2.65,2013/12/09,19:22:12
1585,53.896574,-1.971518,3.60,2013/12/09,19:22:15
1586,53.896583,-1.971627,3.61,2013/12/09,19:22:17
1587,53.896598,-1.971736,2.45,2013/12/09,19:22:20
1588,53.896613,-1.971846,2.47,2013/12/09,19:22:23
1589,53.896634,-1.971957,2.55,2013/12/09,19:22:26
1590,53.896648,-1.972031,2.55,2013/12/09,19:22:28
1591,53.896692,-1.972229,4.63,2013/12/09,19:22:31
1592,53.896707,-1.972295,4.64,2013/12/09,19:22:32
1593,53.896736,-1.972428,3.10,2013/12/09,19:22:35
1594,53.896764,-1.972562,3.11,2013/12/09,19:22:38
1595,53.896801,-1.972697,3.26,2013/12/09,19:22:41
1596,53.896838,-1.972832,3.26,2013/12/09,19:22:44
1597,53.896895,-1.972932,3.04,2013/12/09,19:22:47
1598,53.896951,-1.973032,3.02,2013/12/09,19:22:50
1599,53.896972,-1.973111,1.89,2013/12/09,19:22:53
1600,53.896992,-1.973190,1.88,2013/12/09,19:22:56
1601,53.897041,-1.973335,3.65,2013/12/09,19:22:59
1602,53.897057,-1.973383,3.62,2013/12/09,19:23:00
1603,53.897094,-1.973512,3.14,2013/12/09,19:23:03
1604,53.897119,-1.973598,3.15,2013/12/09,19:23:05
1605,53.897149,-1.973693,2.36,2013/12/09,19:23:08
1606,53.897179,-1.973788,2.36,2013/12/09,19:23:11
1607,53.897212,-1.973887,2.49,2013/12/09,19:23:14
1608,53.897244,-1.973986,2.47,2013/12/09,19:23:17
1609,53.897269,-1.974069,2.04,2013/12/09,19:23:20
1610,53.897285,-1.974124,2.01,2013/12/09,19:23:22
1611,53.897357,-1.974315,4.96,2013/12/09,19:23:25
1612,53.897389,-1.974420,2.58,2013/12/09,19:23:28
1613,53.897410,-1.974490,2.58,2013/12/09,19:23:30
1614,53.897451,-1.974606,2.96,2013/12/09,19:23:33
1615,53.897479,-1.974683,2.97,2013/12/09,19:23:35
1616,53.897522,-1.974793,2.89,2013/12/09,19:23:38
1617,53.897551,-1.974867,2.91,2013/12/09,19:23:40
1618,53.897610,-1.974997,3.59,2013/12/09,19:23:43
1619,53.897649,-1.975083,3.56,2013/12/09,19:23:45
1620,53.897658,-1.975097,0.45,2013/12/09,19:23:48
1621,53.897667,-1.975111,0.45,2013/12/09,19:23:51
1622,53.897667,-1.975111,0.00,2013/12/09,19:23:52
1623,53.897771,-1.975286,5.43,2013/12/09,19:23:55
1624,53.897840,-1.975403,5.43,2013/12/09,19:23:57
1625,53.897890,-1.975519,3.14,2013/12/09,19:24:00
1626,53.897924,-1.975596,3.16,2013/12/09,19:24:02
1627,53.897964,-1.975698,2.68,2013/12/09,19:24:05
1628,53.897991,-1.975766,2.69,2013/12/09,19:24:07
1629,53.898081,-1.975983,5.80,2013/12/09,19:24:10
1630,53.898111,-1.976055,5.78,2013/12/09,19:24:11
1631,53.898158,-1.976166,2.99,2013/12/09,19:24:14
1632,53.898205,-1.976277,2.99,2013/12/09,19:24:17
1633,53.898221,-1.976314,3.01,2013/12/09,19:24:18
1634,53.898268,-1.976427,3.02,2013/12/09,19:24:21
1635,53.898315,-1.976540,3.02,2013/12/09,19:24:24
1636,53.898331,-1.976578,3.06,2013/12/09,19:24:25
1637,53.898379,-1.976694,3.10,2013/12/09,19:24:28
1638,53.898427,-1.976809,3.08,2013/12/09,19:24:31
1639,53.898443,-1.976848,3.12,2013/12/09,19:24:32
1640,53.898483,-1.976947,2.62,2013/12/09,19:24:35
1641,53.898523,-1.977047,2.64,2013/12/09,19:24:38
1642,53.898536,-1.977080,2.60,2013/12/09,19:24:39
1643,53.898579,-1.977171,2.55,2013/12/09,19:24:42
1644,53.898621,-1.977263,2.54,2013/12/09,19:24:45
1645,53.898661,-1.977356,2.52,2013/12/09,19:24:48
1646,53.898688,-1.977418,2.53,2013/12/09,19:24:50
1647,53.898729,-1.977529,2.86,2013/12/09,19:24:53
1648,53.898757,-1.977603,2.88,2013/12/09,19:24:55
1649,53.898764,-1.977628,0.61,2013/12/09,19:24:58
1650,53.898769,-1.977644,0.59,2013/12/09,19:25:00
1651,53.898845,-1.977855,5.41,2013/12/09,19:25:03
1652,53.898870,-1.977925,5.37,2013/12/09,19:25:04
1653,53.898892,-1.978004,2.87,2013/12/09,19:25:06
1654,53.898927,-1.978136,3.16,2013/12/09,19:25:09
1655,53.898950,-1.978224,3.16,2013/12/09,19:25:11
1656,53.898999,-1.978320,2.78,2013/12/09,19:25:14
1657,53.899032,-1.978384,2.79,2013/12/09,19:25:16
1658,53.899098,-1.978476,3.17,2013/12/09,19:25:19
1659,53.899142,-1.978537,3.16,2013/12/09,19:25:21
1660,53.899208,-1.978650,3.48,2013/12/09,19:25:24
1661,53.899252,-1.978726,3.49,2013/12/09,19:25:26
1662,53.899311,-1.978852,3.52,2013/12/09,19:25:29
1663,53.899369,-1.978978,3.50,2013/12/09,19:25:32
1664,53.899395,-1.979041,1.68,2013/12/09,19:25:35
1665,53.899421,-1.979104,1.68,2013/12/09,19:25:38
1666,53.899430,-1.979125,1.70,2013/12/09,19:25:39
1667,53.899465,-1.979274,3.51,2013/12/09,19:25:42
1668,53.899477,-1.979324,3.54,2013/12/09,19:25:43
1669,53.899485,-1.979494,3.73,2013/12/09,19:25:46
1670,53.899491,-1.979607,3.72,2013/12/09,19:25:48
1671,53.899519,-1.979683,1.96,2013/12/09,19:25:51
1672,53.899548,-1.979760,2.00,2013/12/09,19:25:54
1673,53.899557,-1.979785,1.92,2013/12/09,19:25:55
1674,53.899595,-1.979853,2.05,2013/12/09,19:25:58
1675,53.899620,-1.979898,2.03,2013/12/09,19:26:00
1676,53.899700,-1.979993,3.62,2013/12/09,19:26:03
1677,53.899727,-1.980025,3.67,2013/12/09,19:26:04
1678,53.899795,-1.980118,3.24,2013/12/09,19:26:07
1679,53.899840,-1.980180,3.23,2013/12/09,19:26:09
1680,53.899917,-1.980274,3.52,2013/12/09,19:26:12
1681,53.899968,-1.980337,3.51,2013/12/09,19:26:14
1682,53.900003,-1.980379,1.59,2013/12/09,19:26:17
1683,53.900037,-1.980421,1.56,2013/12/09,19:26:20
1684,53.900179,-1.980568,6.17,2013/12/09,19:26:23
1685,53.900246,-1.980647,3.03,2013/12/09,19:26:26
1686,53.900312,-1.980727,3.01,2013/12/09,19:26:29
1687,53.900377,-1.980821,3.17,2013/12/09,19:26:32
1688,53.900441,-1.980916,3.15,2013/12/09,19:26:35
1689,53.900480,-1.980988,2.14,2013/12/09,19:26:38
1690,53.900518,-1.981060,2.11,2013/12/09,19:26:41
1691,53.900592,-1.981234,4.69,2013/12/09,19:26:44
1692,53.900617,-1.981292,4.71,2013/12/09,19:26:45
1693,53.900655,-1.981381,2.40,2013/12/09,19:26:48
1694,53.900692,-1.981470,2.38,2013/12/09,19:26:51
1695,53.900705,-1.981500,2.44,2013/12/09,19:26:52
1696,53.900753,-1.981615,3.08,2013/12/09,19:26:55
1697,53.900800,-1.981731,3.08,2013/12/09,19:26:58
1698,53.900846,-1.981820,2.59,2013/12/09,19:27:01
1699,53.900892,-1.981909,2.59,2013/12/09,19:27:04
1700,53.900930,-1.982016,2.73,2013/12/09,19:27:07
1701,53.900955,-1.982088,2.74,2013/12/09,19:27:09
1702,53.900993,-1.982196,2.75,2013/12/09,19:27:12
1703,53.901019,-1.982268,2.77,2013/12/09,19:27:14
1704,53.901056,-1.982358,2.40,2013/12/09,19:27:17
1705,53.901080,-1.982418,2.38,2013/12/09,19:27:19
1706,53.901116,-1.982581,3.81,2013/12/09,19:27:22
1707,53.901128,-1.982636,3.85,2013/12/09,19:27:23
1708,53.901175,-1.982763,3.28,2013/12/09,19:27:26
1709,53.901206,-1.982848,3.28,2013/12/09,19:27:28
1710,53.901238,-1.982945,2.43,2013/12/09,19:27:31
1711,53.901259,-1.983009,2.40,2013/12/09,19:27:33
1712,53.901277,-1.983066,1.41,2013/12/09,19:27:36
1713,53.901283,-1.983085,1.41,2013/12/09,19:27:37
1714,53.901299,-1.983195,3.72,2013/12/09,19:27:39
1715,53.901359,-1.983395,4.91,2013/12/09,19:27:42
1716,53.901412,-1.983528,3.51,2013/12/09,19:27:45
1717,53.901448,-1.983617,3.54,2013/12/09,19:27:47
1718,53.901471,-1.983738,2.78,2013/12/09,19:27:50
1719,53.901486,-1.983818,2.75,2013/12/09,19:27:52
1720,53.901497,-1.983878,1.37,2013/12/09,19:27:55
1721,53.901504,-1.983918,1.37,2013/12/09,19:27:57
1722,53.901525,-1.984124,4.57,2013/12/09,19:28:00
1723,53.901525,-1.984234,2.40,2013/12/09,19:28:03
1724,53.901525,-1.984307,2.39,2013/12/09,19:28:05
1725,53.901530,-1.984465,3.46,2013/12/09,19:28:08
1726,53.901532,-1.984518,3.48,2013/12/09,19:28:09
1727,53.901542,-1.984670,3.34,2013/12/09,19:28:12
1728,53.901549,-1.984771,3.33,2013/12/09,19:28:14
1729,53.901552,-1.984858,1.91,2013/12/09,19:28:17
1730,53.901554,-1.984945,1.90,2013/12/09,19:28:20
1731,53.901554,-1.985147,4.42,2013/12/09,19:28:23
1732,53.901554,-1.985214,4.39,2013/12/09,19:28:24
1733,53.901559,-1.985332,2.59,2013/12/09,19:28:27
1734,53.901563,-1.985450,2.58,2013/12/09,19:28:30
1735,53.901568,-1.985619,3.70,2013/12/09,19:28:33
1736,53.901572,-1.985732,3.71,2013/12/09,19:28:35
1737,53.901584,-1.985861,2.86,2013/12/09,19:28:38
1738,53.901596,-1.985991,2.88,2013/12/09,19:28:41
1739,53.901608,-1.986080,2.00,2013/12/09,19:28:44
1740,53.901619,-1.986169,1.99,2013/12/09,19:28:47
1741,53.901631,-1.986322,3.37,2013/12/09,19:28:50
1742,53.901635,-1.986373,3.37,2013/12/09,19:28:51
1743,53.901649,-1.986533,3.54,2013/12/09,19:28:54
1744,53.901659,-1.986640,3.55,2013/12/09,19:28:56
1745,53.901669,-1.986744,2.30,2013/12/09,19:28:59
1746,53.901678,-1.986848,2.30,2013/12/09,19:29:02
1747,53.901697,-1.987006,3.53,2013/12/09,19:29:05
1748,53.901709,-1.987112,3.54,2013/12/09,19:29:07
1749,53.901722,-1.987204,2.07,2013/12/09,19:29:10
1750,53.901735,-1.987295,2.05,2013/12/09,19:29:13
1751,53.901739,-1.987326,2.08,2013/12/09,19:29:14
1752,53.901751,-1.987444,2.62,2013/12/09,19:29:17
1753,53.901763,-1.987562,2.62,2013/12/09,19:29:20
1754,53.901771,-1.987669,2.36,2013/12/09,19:29:23
1755,53.901779,-1.987776,2.36,2013/12/09,19:29:26
1756,53.901788,-1.987896,2.64,2013/12/09,19:29:29
1757,53.901794,-1.987976,2.64,2013/12/09,19:29:31
1758,53.901794,-1.987976,0.00,2013/12/09,19:29:34
1759,53.901794,-1.987976,0.00,2013/12/09,19:29:36
1760,53.901845,-1.988316,7.67,2013/12/09,19:29:39
1761,53.901879,-1.988543,7.68,2013/12/09,19:29:41
1762,53.901889,-1.988630,1.94,2013/12/09,19:29:44
1763,53.901899,-1.988718,1.96,2013/12/09,19:29:47
1764,53.901906,-1.988776,1.94,2013/12/09,19:29:49
1765,53.901919,-1.988906,2.88,2013/12/09,19:29:52
1766,53.901927,-1.988993,2.89,2013/12/09,19:29:54
1767,53.901947,-1.989100,2.45,2013/12/09,19:29:57
1768,53.901961,-1.989171,2.46,2013/12/09,19:29:59
1769,53.901981,-1.989373,4.48,2013/12/09,19:30:02
1770,53.901988,-1.989440,4.46,2013/12/09,19:30:03
1771,53.901991,-1.989565,2.74,2013/12/09,19:30:06
1772,53.901993,-1.989690,2.73,2013/12/09,19:30:09
1773,53.902005,-1.989775,1.91,2013/12/09,19:30:12
1774,53.902017,-1.989860,1.91,2013/12/09,19:30:15
1775,53.902018,-1.989963,2.25,2013/12/09,19:30:18
1776,53.902018,-1.989997,2.23,2013/12/09,19:30:19
1777,53.902026,-1.990058,1.37,2013/12/09,19:30:22
1778,53.902034,-1.990120,1.39,2013/12/09,19:30:25
1779,53.902101,-1.990419,6.99,2013/12/09,19:30:28
1780,53.902108,-1.990491,1.60,2013/12/09,19:30:31
1781,53.902115,-1.990562,1.57,2013/12/09,19:30:34
1782,53.902117,-1.990586,1.59,2013/12/09,19:30:35
1783,53.902144,-1.990774,4.23,2013/12/09,19:30:38
1784,53.902153,-1.990837,4.25,2013/12/09,19:30:39
1785,53.902153,-1.990837,0.00,2013/12/09,19:30:42
1786,53.902153,-1.990837,0.00,2013/12/09,19:30:45
