Name,logn,logq,points,RealRes,result,error,tinit,tcsv,tenc,tdist,tdec
MAC000105.txt,11,91,38010,40440.652996,40440.478729,-0.000431,9.103277,68.513785,43.266022,123.921734,0.584345
MAC000106.txt,11,91,38790,10622.216000,10622.519051,0.002853,13.369654,66.712736,52.236082,127.787102,0.632600
MAC000107.txt,11,91,38789,5371.825999,5371.676244,-0.002788,9.289451,68.560551,54.882636,145.887493,0.678886
MAC000108.txt,11,91,38781,2789.654000,2789.803250,0.005350,14.364431,74.109478,78.454135,190.961397,1.946941
MAC000109.txt,11,91,38783,5333.320000,5333.899112,0.010858,22.497113,158.060615,65.464590,132.592457,2.162657
MAC000110.txt,11,91,38773,13261.067999,13260.427091,-0.004833,24.852591,154.572999,61.603461,169.177994,2.435931
MAC000111.txt,11,91,38665,8273.186000,8272.937349,-0.003006,24.041184,147.120034,67.501928,152.533436,0.757184
MAC000112.txt,11,91,38742,10382.656000,10383.071447,0.004001,19.932854,163.714360,81.868504,145.580612,0.665463
MAC000113.txt,11,91,38450,19934.664999,19934.980368,0.001582,15.106587,160.473679,89.945067,156.063309,1.847036
MAC000114.txt,11,91,19788,2267.183000,2267.388615,0.009069,9.824431,62.916235,30.152610,101.182829,1.125792
MAC000115.txt,11,91,38739,7277.749000,7277.900072,0.002076,17.368109,104.994126,83.447457,163.274038,0.943282
MAC000116.txt,11,91,38736,25361.373994,25361.259145,-0.000453,13.986604,89.272974,66.482239,151.368045,0.624188
MAC000117.txt,11,91,38739,6669.231999,6669.421028,0.002834,13.476908,74.613414,89.185187,234.240458,0.717118
MAC000118.txt,11,91,38733,6202.695000,6203.005393,0.005004,12.916602,96.425840,61.231252,153.887819,1.589409
MAC000119.txt,11,91,35060,10402.746000,10402.311962,-0.004172,15.121994,83.232951,68.468166,130.386876,0.677011
MAC000120.txt,11,91,29124,1290.967000,1291.322472,0.027535,13.408805,75.466404,70.587309,184.774824,0.878425
MAC000121.txt,11,91,38683,8955.444000,8955.839128,0.004412,18.238127,98.638068,82.553640,135.091968,1.205148
MAC000122.txt,11,91,38679,4305.011999,4305.411899,0.009289,12.498088,95.542167,82.664817,229.187506,1.394397
MAC000123.txt,11,91,38693,6118.914000,6119.049137,0.002209,16.409763,97.523446,67.136512,144.204218,0.600119
MAC000124.txt,11,91,38596,8834.040000,8834.016762,-0.000263,15.632416,85.023048,81.398140,235.501128,0.726874
MAC000125.txt,11,91,38686,8264.961001,8264.644260,-0.003832,12.270025,97.115875,69.736263,193.309279,0.725262
MAC000126.txt,11,91,38691,4273.051000,4273.171186,0.002813,15.511727,88.696515,78.482706,195.201524,0.777816
